,Name,School,L10_High_UB,L10_Ave_UB,Freshman,NCAA_High_UB,NCAA_Ave_UB,UB_nqs,UB_delta
2496,Elena Lagoski,Michigan State,9.5,6.651470588235293,2014,9.875,9.605,9.805,0.375
2497,Renee Edelman,Brown,9.375,9.225,2014,0.0,0.0,0.0,-9.375
2498,Bailey Walker,S.E. Missouri,9.1,6.160294117647059,2014,9.725,9.525,0.0,0.625
2499,Rachel Carr,Central Michigan,9.1,6.7236111111111105,2015,9.85,9.584,9.81,0.75
2500,Lacey Rubin,Eastern Michigan,9.675,7.776785714285715,2015,9.925,9.76,9.9,0.25
2501,Amber Takara,California,9.625,7.5428571428571445,2015,9.9,9.78,9.885,0.275
2502,Amber Hill,Bridgeport,9.2,7.478571428571428,2014,9.85,9.697,9.83,0.65
2503,Krysten Howard,Arizona,9.4,6.543181818181818,2014,9.875,9.73,9.87,0.475
2504,Kimberly Stewart,Bridgeport,9.15,6.825000000000001,2014,9.825,9.608,9.745,0.675
2505,Grayson Esslinger,UW-Whitewater,9.45,7.409375000000001,2014,9.775,9.128,9.625,0.325
2506,Mackenzie Smith,Michigan State,9.325,6.719999999999999,2014,9.875,9.539,9.84,0.55
2507,Janae Janik,Washington,9.65,7.762500000000001,2014,9.9,9.694,9.84,0.25
2508,Sandra Collantes,Boise State,9.475,6.923076923076923,2015,9.9,9.802,9.88,0.425
2509,Victoria Heath,Bowling Green,9.05,6.271875,2015,0.0,0.0,0.0,-9.05
2510,Aubree Horn,Lindenwood,9.05,6.4078125,2014,9.825,9.644,9.81,0.775
2511,Bethany DiCarlo,Bridgeport,9.075,7.245833333333334,2014,0.0,0.0,0.0,-9.075
2512,Jennifer King,New Hampshire,9.4,6.897222222222223,2014,9.85,9.692,9.84,0.45
2513,Bailey Gallagher,Towson,9.35,6.940909090909091,2014,9.775,9.116,9.245,0.425
2514,Rachel DiCarlo,Bridgeport,9.05,6.945454545454545,2014,9.75,9.438,9.725,0.7
2515,Briana Odom,Temple,9.1,7.251923076923077,2014,9.8,9.203,9.71,0.7
2516,Taylor Puryear,Kentucky,9.325,7.3,2014,0.0,0.0,0.0,-9.325
2517,Kiana Gordon,San Jose State,9.125,3.9138888888888888,2014,0.0,0.0,0.0,-9.125
2518,Haleigh Shepard,San Jose State,9.15,6.243333333333332,2016,9.775,9.68,9.745,0.625
2519,Mackenzie Bennion,Boise State,9.725,6.678333333333334,2014,9.875,9.737,9.87,0.15
2520,Anneke Klaver,Sacramento State,8.55,5.7196428571428575,2014,0.0,0.0,0.0,-8.55
2521,Kelly Tan,Pennsylvania,9.425,7.6230769230769235,2014,9.675,9.393,9.57,0.25
2522,Charly Belliston,Utah State,9.2,6.378125000000001,2014,9.9,9.512,9.79,0.7
2523,Taylor Harward,BYU,9.45,6.569999999999999,2015,9.725,9.411,9.52,0.275
2524,Haley Spector,Stanford,9.125,6.432500000000002,2014,0.0,0.0,0.0,-9.125
2525,Renee Zografos,Seattle Pacific,8.9,5.921428571428571,2015,9.75,9.449,9.705,0.85
2526,Zoe Draghi,California,8.85,5.865384615384615,2014,0.0,0.0,0.0,-8.85
2527,Jessica Howe,California,9.575,6.542857142857143,2014,9.9,9.74,9.865,0.325
2528,Emily Richardson,California,9.7,8.055357142857142,2014,9.9,9.754,9.865,0.2
2529,Sarah Lyons,Illinois,9.725,7.894791666666667,2015,9.875,9.768,9.855,0.15
2530,Bailey Abernathy,Minnesota,9.0,6.626315789473684,2015,0.0,0.0,0.0,-9.0
2531,Jordan Anderson,Centenary College,9.325,6.272058823529412,2014,9.125,8.581,0.0,-0.2
2532,Lauren Glover,Seattle Pacific,8.9,6.223437500000001,2014,0.0,0.0,0.0,-8.9
2533,Mikaela Postlethwait,Temple,8.9,7.941666666666666,2014,9.575,9.1,9.225,0.675
2534,Kyleigh Greenlief,BYU,8.95,4.764285714285714,2015,0.0,0.0,0.0,-8.95
2535,Brooklyn Doggette,West Virginia,9.55,7.570454545454546,2015,9.8,9.6,9.675,0.25
2536,Amanda Kowalski,Iowa,9.375,6.021875,2014,9.65,9.308,9.24,0.275
2537,Olivia Oswalt,Lindenwood,9.05,5.795833333333333,2014,9.725,8.817,9.305,0.675
2538,Brittany Wenzel,Northern Illinois,9.35,6.92375,2014,0.0,0.0,0.0,-9.35
2539,Nicole Artz,Michigan,9.525,7.532954545454547,2014,9.975,9.823,9.93,0.45
2540,Megan Gilliam,Northern Illinois,9.25,6.631944444444444,2014,9.825,9.538,9.77,0.575
2541,Briana Gironda,William & Mary,9.275,6.769736842105264,2014,9.85,9.473,9.815,0.575
2542,Lauren Vandenberg,Western Michigan,9.2,6.030555555555556,2014,0.0,0.0,0.0,-9.2
2543,Christine Liautaud,Bridgeport,9.375,6.6000000000000005,2014,9.9,9.642,9.85,0.525
2544,McKenzie Foster,UW-Whitewater,9.025,5.9399999999999995,2014,9.75,9.487,9.605,0.725
2545,Christine Volz,Southern Conn.,9.275,5.770833333333333,2014,9.625,9.052,9.5,0.35
2546,Michelle Lozneanu,UIC,8.65,8.18,2014,0.0,0.0,0.0,-8.65
2547,Shelby Arms,Ball State,7.9,4.513636363636364,2014,0.0,0.0,0.0,-7.9
2548,Chloe Rehberg,UW-Whitewater,8.575,5.618055555555556,2015,0.0,0.0,0.0,-8.575
2549,Juliana Booth,Ball State,9.3,7.1365384615384615,2015,9.8,9.552,9.675,0.5
2550,Taylor Crumley,Northern Illinois,8.8,2.3211538461538463,2014,0.0,0.0,0.0,-8.8
2551,Kelsea Fischer,UW-Whitewater,0.0,0.0,2014,0.0,0.0,0.0,0.0
2552,Jala Washington,Ball State,9.35,4.697222222222222,2014,0.0,0.0,0.0,-9.35
2553,Kimberly Robertson,UW-Oshkosh,0.0,0.0,2015,0.0,0.0,0.0,0.0
2554,Brianna Quinn,Bridgeport,9.3,6.840000000000001,2014,0.0,0.0,0.0,-9.3
2555,Erin Malone,Ohio State,9.375,7.003947368421053,2014,0.0,0.0,0.0,-9.375
2556,Hope Tralli,Bridgeport,8.95,6.8545454545454545,2014,8.325,8.325,0.0,-0.625
2557,Amanda Scanlon,Cortland State,8.85,8.206249999999999,2014,9.4,9.097,9.325,0.55
2558,Jill Daddario,Brockport,8.3,5.220833333333333,2014,0.0,0.0,0.0,-8.3
2559,Tatiana Winkelman,Yale,9.1,6.7425,2014,9.825,9.523,9.81,0.725
2560,Kelsey Jewell,Ursinus College,8.3,6.89375,2015,0.0,0.0,0.0,-8.3
2561,Darby Germain,Air Force,9.0,5.863333333333333,2016,9.75,9.398,9.69,0.75
2562,Shaila Segal,Central Michigan,9.0,8.42,2016,0.0,0.0,0.0,-9.0
2563,Claire Jones,Rutgers,9.375,7.136250000000001,2014,0.0,0.0,0.0,-9.375
2564,Courtney Leighton,North Carolina State,9.075,6.386363636363637,2014,0.0,0.0,0.0,-9.075
2565,Margaret Brown,North Carolina,9.25,7.584615384615385,2014,0.0,0.0,0.0,-9.25
2566,Kira Frederick,Michigan State,9.425,6.981250000000001,2014,9.85,9.614,9.805,0.425
2567,Erika Reichert,Pittsburgh,9.275,5.238999999999999,2015,0.0,0.0,0.0,-9.275
2568,Mollie Drenth,Iowa,9.5,7.598076923076924,2014,9.925,9.717,9.875,0.425
2569,Samantha Gordon,Kent State,8.4,6.213636363636364,2014,0.0,0.0,0.0,-8.4
2570,Libby Barbour,Cortland State,9.1,6.783333333333333,2014,0.0,0.0,0.0,-9.1
2571,Janie Kovacs,Air Force,8.45,7.865,2011,0.0,0.0,0.0,-8.45
2572,Tori Kinamon,Brown,9.3,6.011764705882351,2014,9.75,9.419,9.67,0.45
2573,Rotem Porat,Southern Conn.,8.875,6.93392857142857,2014,9.5,9.038,9.44,0.625
2574,Caitlin Elsadek,Brockport,8.325,7.866666666666667,2014,9.625,9.194,9.59,1.3
2575,Krystin Chiellini,Cornell,9.125,7.108333333333333,2014,0.0,0.0,0.0,-9.125
2576,Kelly Huseman,UW-Stout,8.95,7.166666666666666,2014,9.5,9.113,9.435,0.55
2577,Rose Franke,UW-La Crosse,8.525,5.595000000000001,2015,0.0,0.0,0.0,-8.525
2578,Megan Buss,UW-La Crosse,8.15,5.386842105263158,2014,0.0,0.0,0.0,-8.15
2579,Savana Kettner,UW-La Crosse,8.225,5.285714285714286,2015,0.0,0.0,0.0,-8.225
2580,Hannah Rector,Lindenwood,9.45,5.2562500000000005,2014,9.8,9.8,0.0,0.35
2581,Veronica Peterson,Winona State,0.0,0.0,2014,0.0,0.0,0.0,0.0
2582,Tracie Villanueva,Seattle Pacific,9.45,8.745000000000001,2014,9.85,9.447,9.815,0.4
2583,Jessica Nesis,Washington,9.3,5.477941176470588,2016,9.85,9.716,9.75,0.55
2584,Suren Kanchanavaleerat,Illinois,8.775,8.356250000000001,2015,0.0,0.0,0.0,-8.775
2585,Paige Urquhart,Boise State,9.175,5.34,2014,0.0,0.0,0.0,-9.175
2586,Dez Stanton,UW-Eau Claire,8.55,6.338888888888889,2014,0.0,0.0,0.0,-8.55
2587,Elsa Spitzmueller,UW-La Crosse,8.55,2.0,2014,9.45,9.15,0.0,0.9
2588,Brittany Zickert,Ursinus College,7.5,2.05,2014,9.1,8.733,0.0,1.6
2589,Elana Molotsky,Cornell,9.4,7.074999999999999,2014,9.8,9.621,9.8,0.4
2590,Sarah Krulish,Brockport,9.05,4.633333333333333,2016,8.7,8.7,0.0,-0.35
2591,Kaelin Ruoss,Ursinus College,9.275,7.028333333333334,2015,9.675,9.403,9.61,0.4
2592,Majesta Valentine,West Chester,8.75,5.66,2014,9.825,9.544,9.78,1.075
2593,Samantha Engle,LSU,8.8,5.698437499999999,2009,9.95,9.702,9.855,1.15
2594,Kellie Wanamaker,Arizona State,9.55,7.249999999999999,2014,9.2,9.2,0.0,-0.35
2595,Rebecca McAndrew,Temple,0.0,0.0,2014,0.0,0.0,0.0,0.0
2596,Ajiea Hargrave,Lindenwood,9.4,6.938888888888888,2014,0.0,0.0,0.0,-9.4
2597,Morgan Evans,North Carolina,9.325,9.325,2009,9.925,9.734,9.87,0.6
2598,Kiera Brown,Georgia,9.75,7.695454545454546,2014,9.95,9.838,9.945,0.2
2599,Mary Lillian Sanders,Alabama,8.2,4.208333333333333,2015,0.0,0.0,0.0,-8.2
2600,Rachel Heinl,San Jose State,9.475,7.545833333333333,2014,9.85,9.706,9.82,0.375
2601,Katie Simpson,Texas Woman's,8.925,6.084090909090909,2014,9.875,9.667,9.85,0.95
2602,Rachel Reis,Bowling Green,9.5,7.660714285714286,2014,9.875,9.614,9.825,0.375
2603,Meghan Cobb,Cortland State,8.7,8.53,2014,9.75,9.177,9.57,1.05
2604,Lucia Scaglione,Auburn,8.875,3.603571428571429,2016,0.0,0.0,0.0,-8.875
2605,Memory Shettles,Southern Utah,9.575,5.957142857142857,2014,9.9,9.713,9.86,0.325
2606,Ragan Smith,Oklahoma,9.475,6.841666666666667,2021,9.95,9.785,9.925,0.475
2607,Courtney Dowdell,Northern Illinois,9.45,6.800000000000002,2014,9.9,9.514,9.86,0.45
2608,Kerry Scafidi,UW-La Crosse,8.6,8.399999999999999,2014,8.975,8.662,0.0,0.375
2609,Alexandria Bourgeois,Cornell,8.45,8.24375,2014,0.0,0.0,0.0,-8.45
2610,Jessica Shostak,Michigan State,8.225,4.2972222222222225,2014,0.0,0.0,0.0,-8.225
2611,Angie Kern,Missouri,9.2,6.913749999999999,2014,0.0,0.0,0.0,-9.2
2612,Michelle Burns,Ohio State,9.45,6.613541666666666,2014,0.0,0.0,0.0,-9.45
2613,Emily Schild,Georgia,9.625,6.7700000000000005,2018,9.875,9.695,9.85,0.25
2614,Madison Brent,West Chester,9.65,6.229166666666667,2015,9.45,9.45,0.0,-0.2
2615,Lauren Chavis,Ursinus College,9.0,6.136111111111111,2014,9.75,9.334,9.66,0.75
2616,Amanda Jetter,Alabama,9.8,9.483333333333334,2014,9.925,9.804,9.91,0.125
2617,Jennie Laeng,Nebraska,9.55,6.402941176470588,2014,9.95,9.495,9.905,0.4
2618,Marla Thomas,Brockport,7.9,5.029999999999999,2015,9.575,9.089,9.475,1.675
2619,Faith Burns,Brockport,9.25,5.195312500000001,2015,0.0,0.0,0.0,-9.25
2620,Makayla Betz,Utah State,9.35,6.839705882352942,2014,9.725,9.275,0.0,0.375
2621,Jamyra Carter,Northern Illinois,9.475,7.392307692307693,2014,9.95,9.783,9.905,0.475
2622,Jackie Hahn,Rhode Island College,7.15,4.504166666666666,2014,8.75,8.143,8.62,1.6
2623,Rachel Graham,Pennsylvania,8.6,5.120312499999999,2014,0.0,0.0,0.0,-8.6
2624,Charity Jones,Oklahoma,9.85,7.285294117647059,2014,9.9,9.754,9.835,0.05
2625,Emily Harrison,West Chester,8.7,7.9312499999999995,2014,9.3,8.931,0.0,0.6
2626,Saxon Reaux,Centenary College,9.2,3.3208333333333333,2015,0.0,0.0,0.0,-9.2
2627,Megan Marenghi,North Carolina,9.725,7.290384615384616,2014,9.875,9.657,9.8,0.15
2628,Anna Bowers,Missouri,9.65,7.793750000000001,2014,0.0,0.0,0.0,-9.65
2629,Kendal Hamer,Brockport,0.0,0.0,2014,0.0,0.0,0.0,0.0
2630,Isabela Onyshko,Stanford,7.85,5.175,2022,0.0,0.0,0.0,-7.85
2631,Abby Armbrecht,Alabama,9.3,7.0475,2016,9.725,9.725,0.0,0.425
2632,Elizabeth Nand,Rutgers,9.375,6.129166666666666,2016,9.625,9.492,9.465,0.25
2633,Sarah Faller,Maryland,9.425,6.623214285714286,2014,9.85,9.731,9.83,0.425
2634,Angel Metcalf,Iowa,9.525,6.418750000000001,2014,9.95,9.794,9.9,0.425
2635,Alexis Mena,Ithaca College,7.85,3.925,2014,0.0,0.0,0.0,-7.85
2636,Jennifer Sklenar,Brockport,8.7,4.761363636363637,2014,9.5,9.147,9.405,0.8
2637,Claire Boyce,Florida,9.7,5.489285714285716,2014,9.875,9.833,9.825,0.175
2638,Leah Slobodin,Maryland,9.525,7.541071428571429,2015,0.0,0.0,0.0,-9.525
2639,Taylor Le Moal,Centenary College,8.9,5.477777777777778,2015,0.0,0.0,0.0,-8.9
2640,Rebecca Johnson,Missouri,9.25,6.576785714285715,2012,9.9,9.815,9.875,0.65
2641,Rachel Kreager,UC Davis,9.35,6.88970588235294,2014,9.875,9.447,9.78,0.525
2642,Katie Morsefield,Bowling Green,9.275,8.89,2016,9.7,9.192,9.09,0.425
2643,Maggie Nichols,Oklahoma,9.625,7.13125,2017,10.0,9.943,9.985,0.375
2644,Nicole Wangler,UW-La Crosse,8.625,4.602777777777778,2014,9.4,8.381,8.755,0.775
2645,Hannah Wilken,Air Force,9.225,4.847222222222222,2014,9.7,9.255,9.53,0.475
2646,Jaine VanPutten,Ohio State,9.4,9.23125,2014,9.825,9.692,9.78,0.425
2647,Gianna Scala,Winona State,8.1,8.1,2018,0.0,0.0,0.0,-8.1
2648,Madeline Lind,Hamline,7.0,5.9,2015,0.0,0.0,0.0,-7.0
2649,Andrea Maldonado,Iowa State,8.0,7.6,2021,0.0,0.0,0.0,-8.0
2650,Morgan Bradford,Hamline,6.1,6.1,2015,9.65,9.058,9.325,3.55
2651,Samantha Ward,Towson,9.325,6.5218750000000005,2013,9.8,9.63,9.775,0.475
2652,Katelyn Roland,West Chester,9.425,6.7234375,2014,9.575,9.147,9.37,0.15
2653,Brooke Williams,Brown,8.875,3.9316666666666666,2014,0.0,0.0,0.0,-8.875
2654,Isabelle Castillo,California,9.475,7.5181818181818185,2015,0.0,0.0,0.0,-9.475
2655,Amanda Palladino,Ursinus College,7.575,7.575,2015,9.7,9.282,9.595,2.125
2656,Sydney Kennedy,Illinois State,9.4,6.15735294117647,2014,0.0,0.0,0.0,-9.4
2657,Emma Hicks,UC Davis,7.75,7.75,2017,0.0,0.0,0.0,-7.75
2658,Yonni Michovska,UC Davis,9.05,8.8625,2014,9.9,9.649,9.83,0.85
2659,Annie Graft,Air Force,9.375,5.3,2015,0.0,0.0,0.0,-9.375
2660,Nicole Johnson,Arizona State,8.95,5.983333333333334,2011,9.875,9.633,9.765,0.925
2661,Kacie Traina,Yale,9.225,6.425,2014,9.75,9.044,0.0,0.525
2662,Jessy MacArthur,UCLA,9.425,6.1499999999999995,2014,9.75,9.75,0.0,0.325
2663,Chanen Raygoza,Penn State,9.5,7.661363636363637,2015,9.9,9.696,9.855,0.4
2664,Megan Jimenez,Oregon State,9.475,6.411538461538462,2014,0.0,0.0,0.0,-9.475
2665,Jessica Gracia,New Hampshire,9.45,7.7196428571428575,2014,9.85,9.626,9.82,0.4
2666,Emma Sibson,Penn State,9.475,4.7375,2014,9.825,9.787,0.0,0.35
2667,Bayleigh Fobes,Towson,7.45,6.85,2014,0.0,0.0,0.0,-7.45
2668,Taylor Harrison,Ohio State,9.675,6.766911764705882,2015,9.8,9.668,9.77,0.125
2669,Ashley Lambert,Nebraska,9.625,5.095,2014,9.9,9.819,9.873,0.275
2670,Kaitlynn Hedelund,North Carolina,9.65,7.603571428571429,2015,9.9,9.689,9.865,0.25
2671,Kiera Brown,Georgia,9.75,7.695454545454546,2014,9.95,9.838,9.945,0.2
2672,Sandra Collantes,Boise State,9.475,6.923076923076923,2015,9.9,9.802,9.88,0.425
2673,Leah Slobodin,Maryland,9.525,7.541071428571429,2015,0.0,0.0,0.0,-9.525
2674,Katherine Locher,Illinois State,9.525,6.940384615384615,2016,9.825,9.534,9.715,0.3
2675,Delaney Garin,Temple,9.6,7.129838709677421,2018,9.775,9.496,9.68,0.175
2676,Savannah Borman,Arizona State,9.4,6.204545454545455,2014,0.0,0.0,0.0,-9.4
2677,Jamie Stone,Ohio State,9.5,6.327678571428571,2016,9.85,9.635,9.785,0.35
2678,Taylor Le Moal,Centenary College,8.9,5.477777777777778,2015,0.0,0.0,0.0,-8.9
2679,Nya Reed,Florida,9.375,6.512499999999999,2019,0.0,0.0,0.0,-9.375
2680,Haley Brechwald,Pittsburgh,9.65,6.547413793103449,2018,9.875,9.678,9.845,0.225
2681,Jessica Myers,UIC,9.225,6.389285714285713,2016,9.075,9.075,0.0,-0.15
2682,Roya Shirley,Michigan State,9.575,7.4369999999999985,2016,9.8,9.674,9.78,0.225
2683,Hope Nelson,Alaska,9.725,6.311428571428571,2018,9.825,9.584,9.77,0.1
2684,Isabella Amado,Boise State,9.575,6.007954545454545,2017,0.0,0.0,0.0,-9.575
2685,Ariana Orrego,Iowa State,9.775,7.176136363636364,2018,9.925,9.385,9.82,0.15
2686,Amber Miller,West Chester,8.75,5.956250000000001,2009,9.3,8.584,8.895,0.55
2687,Chloe Cluchey,West Virginia,9.55,7.291666666666667,2017,9.925,9.628,9.8,0.375
2688,Kari Willett,UW-La Crosse,9.05,7.178571428571429,2015,0.0,0.0,0.0,-9.05
2689,Stefanie Merkle,Ohio State,0.0,0.0,2015,9.825,9.593,9.66,9.825
2690,Gracie Day,Auburn,9.75,9.450000000000001,2017,9.975,9.802,9.915,0.225
2691,Victoria Reggiani,Temple,9.025,6.947727272727273,2014,9.7,9.375,9.66,0.675
2692,Skyelee Lamano,Kent State,9.3,5.543749999999999,2014,9.85,9.664,9.805,0.55
2693,Nicole Dragon,Maryland,9.3,6.3500000000000005,2014,0.0,0.0,0.0,-9.3
2694,Hannah Sobhan,North Carolina State,9.45,6.4750000000000005,2015,9.875,9.456,9.795,0.425
2695,Mallary Dick,UW-Stout,0.0,0.0,2017,9.7,9.163,9.525,9.7
2696,Kaitlin Cowles,George Washington,9.45,7.181249999999999,2014,0.0,0.0,0.0,-9.45
2697,Maegan Chant,Florida,8.75,8.75,2017,9.875,9.69,9.848,1.125
2698,Ashley Landry,Air Force,9.05,7.21875,2014,0.0,0.0,0.0,-9.05
2699,Ashley Griffith,Cal State-Fullerton,9.35,9.35,2009,0.0,0.0,0.0,-9.35
2700,Lauren Cartmell,Lindenwood,9.35,6.9642857142857135,2013,9.8,9.244,9.655,0.45
2701,Kristina Heymann,California,9.05,6.335714285714285,2013,0.0,0.0,0.0,-9.05
2702,Kylie Clark,Northern Illinois,9.425,6.185,2014,9.825,9.596,9.765,0.4
2703,Morgan Tolman,Denver,9.1,7.411538461538461,2013,0.0,0.0,0.0,-9.1
2704,Corey Holman,Brown,8.7,6.808928571428572,2013,0.0,0.0,0.0,-8.7
2705,Jasmine Holmes,San Jose State,9.175,7.307692307692308,2013,0.0,0.0,0.0,-9.175
2706,Maddie Herr,Ohio State,9.4,6.477777777777778,2013,9.9,9.655,9.87,0.5
2707,Erin Hamister,Arizona State,9.2,6.578846153846155,2013,0.0,0.0,0.0,-9.2
2708,Kirsten Petzold,Central Michigan,9.1,6.4375,2013,0.0,0.0,0.0,-9.1
2709,Alexsis Petrikis,George Washington,9.425,5.4750000000000005,2013,0.0,0.0,0.0,-9.425
2710,Lydia Thompson,Towson,9.275,6.955555555555557,2013,9.85,9.59,9.78,0.575
2711,Jade Donaldson,Winona State,9.275,6.94,2013,9.45,9.0,9.29,0.175
2712,Katie Stuart,Kentucky,9.55,6.5874999999999995,2016,9.875,9.751,9.84,0.325
2713,Laura Kummerle,Pittsburgh,9.1,5.733333333333333,2013,0.0,0.0,0.0,-9.1
2714,Alyssa Kaschak,San Jose State,9.575,7.0390625,2014,9.825,9.533,9.795,0.25
2715,Amanda McGee,William & Mary,9.425,6.968181818181819,2013,0.0,0.0,0.0,-9.425
2716,Chloe Marshall,S.E. Missouri,9.375,6.95,2015,0.0,0.0,0.0,-9.375
2717,Brooke Evans,Ball State,8.975,7.216666666666667,2013,0.0,0.0,0.0,-8.975
2718,Maria Cross,Ball State,9.45,6.054166666666666,2013,9.775,9.327,9.595,0.325
2719,Meghan Goyden,Cortland State,8.95,6.981249999999999,2013,0.0,0.0,0.0,-8.95
2720,Julohn Teixeira,Cornell,8.95,6.820833333333334,2013,9.575,9.367,9.475,0.625
2721,Taylor Bolender,Central Michigan,9.25,7.055,2013,9.875,9.644,9.85,0.625
2722,Stephanie Strickler,Centenary College,8.975,5.770833333333333,2013,9.85,9.327,9.74,0.875
2723,Ashlin Chambliss,Eastern Michigan,9.125,6.543055555555556,2013,0.0,0.0,0.0,-9.125
2724,Hannah Lee,UW-Whitewater,8.65,5.979999999999999,2013,9.25,8.567,0.0,0.6
2725,Tiara Chadran,Pittsburgh,9.25,5.454166666666667,2015,9.775,9.363,9.7,0.525
2726,Allyson Pancott,West Chester,9.125,4.9750000000000005,2013,8.5,8.5,0.0,-0.625
2727,Keeley Kmieciak,Oklahoma,9.675,6.535937499999999,2013,10.0,9.825,9.945,0.325
2728,Randii Wyrick,LSU,9.725,8.046153846153848,2013,9.925,9.782,9.915,0.2
2729,Lauren Beers,Alabama,9.725,4.784375,2013,9.95,9.805,9.915,0.225
2730,Breanna Hughes,Utah,9.775,5.923076923076922,2013,9.975,9.818,9.92,0.2
2731,Caitlin Atkinson,Auburn,9.75,7.45,2013,9.975,9.62,9.91,0.225
2732,Briley Casanova,Michigan,9.65,9.584999999999999,2013,9.85,9.717,9.825,0.2
2733,Carley Sims,Alabama,9.7,7.686363636363637,2013,9.825,9.718,9.78,0.125
2734,Hanna Nordquist,Minnesota,9.4,6.488333333333332,2013,0.0,0.0,0.0,-9.4
2735,Stacie Webb,Southern Utah,9.4,7.286363636363635,2014,0.0,0.0,0.0,-9.4
2736,Alyssa Nocella,Bowling Green,9.45,7.119444444444444,2013,9.9,9.659,9.87,0.45
2737,Sheridan Metcalf,Washington,9.575,7.363888888888889,2013,9.875,9.729,9.84,0.3
2738,Rachel Gowey,Florida,9.55,6.981249999999999,2017,9.95,9.817,9.905,0.4
2739,Kathy Tang,Maryland,9.7,8.010714285714286,2013,9.875,9.755,9.845,0.175
2740,Michaela Woodford,North Carolina State,9.65,8.017857142857142,2013,9.875,9.651,9.805,0.225
2741,Shelby Edwards,Arizona,9.675,7.3875,2013,9.85,9.579,9.81,0.175
2742,Emily Barrett,Denver,9.6,7.618181818181818,2013,9.85,9.658,9.795,0.25
2743,Maile'ana Kanewa,Oklahoma,9.45,6.292307692307692,2013,9.825,9.817,0.0,0.375
2744,Josselyn Mackey,North Carolina,9.625,6.726666666666667,2013,9.8,9.6,9.795,0.175
2745,Erin Freier,Arkansas,9.625,7.4107142857142865,2013,9.925,9.777,9.875,0.3
2746,Kaitlin Rahon,Minnesota,9.35,6.2975,2014,9.55,9.5,0.0,0.2
2747,Brittany Stover,William & Mary,9.4,7.072222222222222,2013,9.875,9.641,9.82,0.475
2748,Stephanie Miceli,Arizona State,9.75,7.058333333333334,2013,9.85,9.677,9.795,0.1
2749,Molly McFarland,Boise State,9.35,7.1454545454545455,2015,0.0,0.0,0.0,-9.35
2750,Allison Northey,Washington,9.4,7.068181818181818,2013,9.925,9.693,9.9,0.525
2751,M'rcy Matsunami,Alaska,9.6,7.777083333333334,2013,9.9,9.578,9.81,0.3
2752,Haley Scaman,Oklahoma,9.675,7.256944444444444,2013,9.975,9.829,9.92,0.3
2753,Makenzie Johnson,BYU,9.45,6.601666666666665,2013,9.875,9.755,9.815,0.425
2754,Marissa Beucler,Kentucky,9.475,7.707142857142857,2013,9.9,9.719,9.865,0.425
2755,Taylor Alotta,Penn State,9.65,7.266666666666667,2013,0.0,0.0,0.0,-9.65
2756,Baylie Divino,Southern Utah,9.475,5.178571428571429,2013,0.0,0.0,0.0,-9.475
2757,Rachel Henderson,Missouri,9.5,6.766666666666667,2013,0.0,0.0,0.0,-9.5
2758,Audrey Tolbert,Ohio State,9.525,5.389583333333333,2013,9.775,9.48,0.0,0.25
2759,Taylor Redmond,George Washington,9.45,5.722727272727273,2013,9.75,9.504,9.715,0.3
2760,Taylor Penzien,S.E. Missouri,9.475,7.266666666666666,2013,9.875,9.674,9.815,0.4
2761,Heather Foley,Illinois,9.025,6.235416666666667,2013,0.0,0.0,0.0,-9.025
2762,Michelle Gauthier,LSU,9.2,6.426666666666667,2014,0.0,0.0,0.0,-9.2
2763,Madeline Hanley,Minnesota,9.6,7.725,2013,9.925,9.685,9.88,0.325
2764,Cassie Benning,Sacramento State,9.45,6.203125,2013,9.875,9.719,9.83,0.425
2765,Arlyn Amor,Southern Utah,9.725,6.625,2013,9.875,9.687,9.79,0.15
2766,Krystine Jacobsen,Boise State,9.525,6.3125,2013,9.975,9.841,9.96,0.45
2767,Lisa Burt,Michigan State,9.725,6.911666666666668,2013,9.925,9.803,9.905,0.2
2768,Anna Corbett,Western Michigan,9.45,7.602083333333333,2014,9.875,9.731,9.82,0.425
2769,Sarah Marquez,Oregon State,9.35,7.626923076923078,2013,0.0,0.0,0.0,-9.35
2770,Sara Townsend,Iowa State,9.5,6.7875000000000005,2013,9.75,9.592,9.715,0.25
2771,Amanda Mohler,Illinois State,9.525,7.643750000000001,2013,9.85,9.452,9.835,0.325
2772,Caroline Ellingboe,Bowling Green,9.5,6.706666666666666,2013,9.875,9.596,9.855,0.375
2773,Hayley Sanzotti,Utah State,9.275,7.184090909090909,2013,9.7,9.48,0.0,0.425
2774,Elyse Shenberger,Pennsylvania,9.675,7.641666666666666,2013,9.875,9.523,9.83,0.2
2775,Taylor Rice,Stanford,9.725,6.31,2013,9.9,9.672,9.875,0.175
2776,Lauren Brodie,New Hampshire,9.4,7.038333333333332,2013,9.85,9.512,9.78,0.45
2777,Alie Glover,Iowa,9.4,6.890625,2013,9.825,9.671,9.81,0.425
2778,Sarah Neumann,Air Force,8.95,8.54,2014,9.5,9.004,0.0,0.55
2779,Kimberly Ebeyer,Eastern Michigan,9.425,6.85,2013,0.0,0.0,0.0,-9.425
2780,Danci Cha,Illinois State,9.475,7.651785714285714,2013,9.775,9.342,9.715,0.3
2781,Alix Faden,Penn State,9.3,6.74375,2013,0.0,0.0,0.0,-9.3
2782,Jenna Frowein,Stanford,9.475,6.753125000000001,2014,0.0,0.0,0.0,-9.475
