,Name,School,L10_High_BB,L10_Ave_BB,Freshman,NCAA_High_BB,NCAA_Ave_BB,BB_nqs
1925,Madison Ward,Utah State,9.5,6.861111111111111,2016,9.9,9.529,9.79
1926,Hannah Norman,Winona State,9.4,5.881481481481481,2017,0.0,0.0,0.0
1927,A'Miracal Phillips,Auburn,9.3,7.290384615384616,2016,0.0,0.0,0.0
1928,Kensleigh Owens,Pittsburgh,9.6,6.891071428571428,2016,0.0,0.0,0.0
1929,Megan McClelland,Maryland,9.6,6.75,2016,9.75,9.47,9.605
1930,Morgan Colee,Texas Woman's,9.45,6.939473684210526,2018,0.0,0.0,0.0
1931,Paris Phillips,North Carolina State,9.325,6.771874999999999,2016,9.8,9.461,9.465
1932,Meagan Oscar,Pittsburgh,9.05,7.001,2016,0.0,0.0,0.0
1933,Katie Webber,William & Mary,9.0,6.421551724137931,2016,8.425,8.425,0.0
1934,Kayleen Burns,Brockport,9.275,6.05,2016,9.4,9.4,0.0
1935,Drew Hendershot,Michigan State,9.225,7.158593749999999,2016,0.0,0.0,0.0
1936,Allyson Bell,S.E. Missouri,9.075,6.807142857142858,2016,9.725,9.285,9.67
1937,Alexa Swenn,UW-Oshkosh,9.15,6.165909090909091,2016,0.0,0.0,0.0
1938,Lydia Davis,North Carolina,9.175,5.5,2017,0.0,0.0,0.0
1939,Jaquie Tun,West Virginia,9.75,7.083620689655174,2016,9.9,9.819,0.0
1940,Eriel Santagado,Rutgers,9.7,7.298333333333334,2016,9.8,9.431,9.645
1941,Caroline Moore,Pennsylvania,9.45,6.927631578947369,2016,9.875,9.633,9.85
1942,Clare Mascia,UW-Eau Claire,9.375,6.795833333333333,2016,9.75,9.049,9.63
1943,Sydney Hogan,Iowa,9.625,7.129629629629629,2018,9.85,9.612,9.78
1944,Bailey Fitzpatrick,UW-Whitewater,9.275,7.250000000000001,2016,9.0,9.0,0.0
1945,Mary Korlin-Downs,Minnesota,9.725,5.748214285714286,2018,9.975,9.765,9.925
1946,Destiny Patrick,UW-Whitewater,8.75,6.277631578947368,2016,0.0,0.0,0.0
1947,Madison Reiter,UW-Oshkosh,9.175,8.5,2016,0.0,0.0,0.0
1948,Natalie Koehler,Winona State,9.55,7.0289473684210515,2016,9.65,9.154,9.56
1949,Olivia Vincent,S.E. Missouri,8.65,8.355,2016,0.0,0.0,0.0
1950,Skyler Memmel,Central Michigan,9.625,7.136290322580645,2016,9.9,9.716,9.85
1951,Jordan Ehde,UW-Eau Claire,9.325,6.663461538461539,2016,9.6,8.694,8.795
1952,Brittney Ranti,Towson,7.65,4.95,2016,9.75,9.486,9.59
1953,Madison Hargrave,North Carolina,9.45,6.260937500000001,2017,0.0,0.0,0.0
1954,Jamie Kogut,Brockport,8.55,7.985000000000001,2017,0.0,0.0,0.0
1955,Carolyn Nichols,Ithaca College,8.55,5.321428571428571,2016,8.05,8.05,0.0
1956,Maggie Verrette,Ithaca College,8.3,6.179545454545455,2016,0.0,0.0,0.0
1957,Amanda Cioli,Ithaca College,8.25,4.003125,2016,0.0,0.0,0.0
1958,Madison Dwyer,William & Mary,9.25,5.365625,2016,9.8,9.516,9.755
1959,Jessica Clemens,Springfield College,9.0,8.475,2016,9.775,9.195,9.7
1960,Kendra Bushart,Brockport,9.2,6.370454545454545,2016,9.675,9.281,9.54
1961,Alexis Frankowski,Brockport,9.425,6.005263157894737,2019,9.7,9.306,9.47
1962,Aubree Rosa,Kentucky,9.625,7.167647058823529,2016,9.75,9.515,0.0
1963,Taya Yelton,Cortland State,8.75,4.225,2016,0.0,0.0,0.0
1964,Riley Hill,Air Force,8.95,6.334375,2016,9.85,9.501,9.785
1965,Kaitlyn Schou,Denver,9.65,7.854166666666667,2016,9.95,9.846,9.942
1966,Brianna Barrett,Illinois State,9.325,6.897222222222222,2016,9.325,9.087,0.0
1967,McKinzie Jones,S.E. Missouri,9.475,7.291666666666667,2016,9.85,9.602,9.825
1968,Malory Rose,Washington,9.575,7.43,2016,9.925,9.758,9.89
1969,Abby Helmke,UW-Whitewater,8.85,8.49375,2018,9.7,9.312,9.52
1970,Emily Basara,Northern Illinois,9.5,5.960714285714285,2018,0.0,0.0,0.0
1971,Brittini Chappell,Michigan State,9.525,6.558928571428571,2017,0.0,0.0,0.0
1972,Rachel Cutler,Minnesota,9.775,6.586718749999999,2016,9.825,9.542,9.76
1973,Janelle Kopa,UW-La Crosse,9.2,6.433333333333335,2016,0.0,0.0,0.0
1974,Lauren DeMeno,Bowling Green,9.425,6.94404761904762,2016,9.825,9.475,9.75
1975,Erin Tucker,Towson,9.4,6.6968749999999995,2016,9.725,9.415,0.0
1976,Caitlyn McBride,Ithaca College,8.05,6.2666666666666675,2016,0.0,0.0,0.0
1977,Jillian Falduto,Ursinus College,7.975,5.625,2016,0.0,0.0,0.0
1978,Kylyn Dawkins,Southern Conn.,9.125,6.385,2016,9.7,9.366,9.665
1979,Madison Howell,Ball State,9.55,6.963235294117647,2016,9.75,8.983,0.0
1980,Ellie Pascoe-Long,San Jose State,9.2,9.05625,2016,9.825,9.812,0.0
1981,Alex Lacey,Ursinus College,9.125,9.125,2018,9.425,8.905,0.0
1982,Jessie Bastardi,Penn State,8.875,8.495,2019,9.925,9.783,9.86
1983,Emily Loughery,West Chester,9.625,5.235,2016,9.8,9.44,9.695
1984,Anna Cho,Winona State,7.75,6.859999999999999,2016,0.0,0.0,0.0
1985,Aspen Hattley,Centenary College,7.9,7.683333333333333,2016,0.0,0.0,0.0
1986,Natalie Scates,Centenary College,7.05,4.533333333333333,2017,0.0,0.0,0.0
1987,Chelsea Gray,UW-Stout,8.775,7.375,2016,9.675,9.076,9.46
1988,Elizabeth Sander,Centenary College,8.575,4.2875,2016,9.725,9.381,9.61
1989,Marielle Mitchell,BYU,9.525,3.9979166666666663,2017,0.0,0.0,0.0
1990,Melissa Doucette,Alaska,9.3,9.174999999999999,2011,9.725,9.237,9.515
1991,Houry Gebeshian,Iowa,9.575,9.575,2009,9.95,9.61,9.865
1992,Cortni Baker,Towson,9.6,7.338636363636363,2016,8.9,8.9,0.0
1993,Amanda Malo,Gustavus Adolphus,9.05,6.6111111111111125,2016,9.45,8.673,9.215
1994,Brittany Gutzkow,UW-La Crosse,8.725,6.145,2019,0.0,0.0,0.0
1995,Samantha Henry,Cornell,9.375,3.6701612903225813,2017,9.85,9.585,9.81
1996,Jordan Ehde,UW-Eau Claire,9.325,6.663461538461539,2016,9.6,8.694,8.795
1997,Leah Heilig,Gustavus Adolphus,9.15,4.852777777777778,2017,8.3,8.3,0.0
1998,Megan Fayler,UW-Eau Claire,9.125,3.55625,2017,0.0,0.0,0.0
1999,Cydney Kone,Sacramento State,8.775,8.433333333333334,2018,0.0,0.0,0.0
2000,Michelle Shalit,San Jose State,9.2,8.775,2017,9.825,9.518,9.725
2001,Amanda Bertorello,Maryland,9.425,5.697222222222223,2016,9.75,9.625,9.6
2002,Emma Engler,Auburn,9.55,6.996428571428571,2016,9.9,9.515,9.79
2003,MacKenzie Nicholson,UW-Stout,9.225,6.5765625,2017,9.375,8.863,9.15
2004,Bailey Finin,UW-Oshkosh,8.45,5.583333333333334,2016,9.625,8.887,9.26
2005,Madison Preston,UCLA,9.8,7.071428571428571,2016,9.775,9.775,0.0
2006,Clair Kaji,Iowa,8.8,8.625,2017,9.95,9.791,9.93
2007,Carly Pratt,Sacramento State,9.375,8.7,2016,9.775,9.131,0.0
2008,Jenna Cashmore,Texas Woman's,9.425,5.756944444444445,2016,9.8,9.8,0.0
2009,Sarah Finnegan,LSU,9.8,7.235,2016,10.0,9.875,9.975
2010,Mikailla Northern,UIC,9.55,6.570833333333334,2016,9.825,9.631,9.8
2011,Kasey Janowicz,Central Michigan,9.6,7.189285714285715,2016,9.9,9.638,9.845
2012,Allison Broad,UIC,8.65,7.800000000000001,2016,0.0,0.0,0.0
2013,Natalie Rainbolt,Utah State,9.575,6.788157894736841,2016,9.875,9.575,9.68
2014,Mackinzie Kane,Arizona,8.8,8.8,2019,0.0,0.0,0.0
2015,Trinity Thomas,Florida,9.65,7.658333333333332,2019,10.0,9.862,9.975
2016,Megan Schweihofer,Nebraska,9.65,7.48046875,2016,9.925,9.734,9.89
2017,Darby Slater,Hamline,7.775,7.775,2016,9.4,8.863,9.17
2018,Emily Luers,Air Force,8.925,6.139285714285714,2017,9.875,9.653,9.82
2019,Nicole Lehrmann,Oklahoma,9.725,7.216304347826085,2016,9.95,9.804,9.928
2020,Kara Jones,UC Davis,9.525,7.092857142857143,2016,9.875,9.509,9.82
2021,Ali Berry,UW-La Crosse,9.125,8.675,2012,9.6,9.2,9.51
2022,Rita Koenigbauer,Air Force,9.1,8.837499999999999,2017,9.775,9.375,9.65
2023,Haylie Hendrickson,Arizona,9.45,6.930434782608695,2017,9.875,9.737,9.86
2024,Maddie Desch,Alabama,9.3,9.3,2017,9.9,9.72,9.865
2025,Kelly Johnston,Winona State,9.05,9.05,2017,9.75,9.338,9.695
2026,Sabrina Gill,Oregon State,0.0,0.0,2017,9.9,9.758,9.88
2027,Hailee Hoffman,Stanford,9.325,5.7875000000000005,2017,0.0,0.0,0.0
2028,Quinn Skrupa,Central Michigan,7.4,7.4,2022,9.85,9.669,9.77
2029,Katlyn Turek,UW-Whitewater,9.225,5.166666666666666,2017,0.0,0.0,0.0
2030,Kylee Gauna,Seattle Pacific,9.4,6.947500000000001,2017,0.0,0.0,0.0
2031,Kaitlin Deguzman,Kentucky,9.6,6.893749999999999,2021,9.8,9.788,0.0
2032,Alyona Shchennikova,LSU,9.725,6.102777777777778,2021,9.925,9.796,9.855
2033,Andavea Alexander,Lindenwood,9.25,8.75625,2016,9.875,9.688,9.82
2034,Christina Desiderio,LSU,9.725,7.244444444444445,2018,9.95,9.816,9.915
2035,Erica Roth,Brockport,9.075,4.1625,2016,9.8,8.997,9.645
2036,Lacy Dagen,Florida,9.8,6.716176470588235,2017,9.9,9.561,9.865
2037,Reese Mcclure,Maryland,7.95,7.95,2021,9.925,9.664,9.87
2038,McKenna Kelley,LSU,9.625,6.75625,2016,9.85,9.725,0.0
2039,Sydney Townsend,Southern Utah,9.4,7.034210526315789,2014,9.825,9.482,9.74
2040,Kirsten Peterman,Maryland,9.0,9.0,2017,9.825,9.638,9.81
2041,Jamie DeCicco,North Carolina,7.75,7.325,2018,9.9,9.633,9.835
2042,Morgan Hunker,Pennsylvania,9.6,6.987500000000002,2016,0.0,0.0,0.0
2043,Alexis DaFonseca,Rhode Island College,7.45,7.45,2016,9.1,8.47,0.0
2044,Kate Voracek,UW-Stout,7.6,7.191666666666666,2016,9.25,8.639,8.655
2045,Sydney Snead,Georgia,9.75,7.282407407407408,2016,9.925,9.834,9.907
2046,Jessica Ling,Michigan State,9.4,6.23125,2016,0.0,0.0,0.0
2047,Taylor Henderson,George Washington,8.15,8.15,2011,0.0,0.0,0.0
2048,Morgan Fridey,Temple,9.35,6.604629629629629,2018,9.15,9.15,0.0
2049,Taylor Keough,Brockport,9.35,6.509375,2016,9.75,9.14,9.63
2050,Selena Ung,Minnesota,9.475,7.451,2016,9.85,9.62,9.81
2051,Rachel Filipski,Cortland State,9.5,7.121153846153845,2016,9.475,8.754,8.94
2052,Hailey Burleson,Washington,9.525,6.816666666666669,2015,9.925,9.789,9.915
2053,Taylor Laymon,Pittsburgh,9.4,7.389999999999999,2015,9.875,9.403,9.74
2054,Robyn Bernard,West Virginia,9.575,7.422727272727273,2015,9.5,9.375,0.0
2055,Brooke Timko,Kent State,9.575,7.263333333333333,2015,9.85,9.555,9.785
2056,Macey Hilliker,Central Michigan,9.35,6.6875,2015,9.825,9.585,9.755
2057,Alyssa Ito,UC Davis,9.475,7.643749999999999,2018,9.9,9.642,9.845
2058,McKenna Stanley,S.E. Missouri,9.2,6.973333333333334,2015,9.75,9.122,9.675
2059,Brooke Young,San Jose State,9.4,6.557142857142857,2016,8.75,8.75,0.0
2060,Rebecca Cuppy,Illinois,9.425,7.423863636363636,2016,0.0,0.0,0.0
2061,Macey Roberts,Maryland,9.475,7.079545454545454,2016,9.775,9.567,0.0
2062,Karen Gonzalez,Southern Utah,9.525,7.165,2016,9.95,9.589,9.825
2063,Tyra McKellar,Towson,9.575,7.623076923076924,2015,9.85,9.706,9.835
2064,Arianna Robinson,California,9.575,6.635294117647058,2015,0.0,0.0,0.0
2065,Shireen Khamedoost,Oregon State,9.5,7.320192307692308,2015,0.0,0.0,0.0
2066,Lauren Wilson,UW-La Crosse,9.3,6.246875,2015,9.525,9.525,0.0
2067,Joy Gage,Cornell,9.45,7.165909090909092,2015,9.85,9.542,9.785
2068,Cidney Robinson,Utah State,9.4,7.226666666666666,2015,0.0,0.0,0.0
2069,Taryn Fitzgerald,Stanford,9.55,6.466,2016,9.85,9.685,9.84
2070,Chelsea Grimison,Air Force,9.45,7.234375,2016,9.775,9.309,9.69
2071,Kyra Levi,Pennsylvania,9.175,6.583928571428571,2015,9.775,9.494,9.735
2072,Courtney Middelkoop,Iowa State,9.275,6.94,2015,0.0,0.0,0.0
2073,Kate Mierow,UW-Whitewater,9.35,6.98125,2015,9.775,9.418,9.675
2074,Katie Snyder,UIC,9.225,5.851562499999999,2015,9.7,9.433,0.0
2075,Lewa Evans,UW-Whitewater,9.425,6.819791666666668,2015,9.45,9.023,9.345
2076,Kira Hoy,Western Michigan,9.5,7.59375,2015,9.9,9.475,9.815
2077,Claire Ryan,Brown,9.425,6.661666666666666,2015,9.725,9.501,9.715
2078,Jillian Hacker,Ball State,9.05,6.943181818181818,2015,0.0,0.0,0.0
2079,Emily Ramberg,Alaska,9.375,6.9053571428571425,2015,9.825,9.445,9.56
2080,Kayla Kennedy,Temple,9.3,6.761250000000002,2016,9.725,9.227,9.44
2081,Jordan Clark,S.E. Missouri,8.95,6.3999999999999995,2015,0.0,0.0,0.0
2082,Aubrie Purtell,Northern Illinois,8.575,5.420833333333333,2018,0.0,0.0,0.0
2083,Kelsey Campbell,Bridgeport,9.375,6.971250000000001,2015,9.85,9.612,9.8
2084,Victoria Ortiz,Arizona,9.575,6.7890625,2015,9.925,9.617,9.86
2085,Baylee Bell,Ball State,9.7,7.196590909090909,2015,9.9,9.693,9.865
2086,Grace Williams,Nebraska,9.85,7.396590909090909,2015,9.95,9.8,9.93
2087,Erin Macadaeg,LSU,9.8,7.6173913043478265,2015,9.95,9.807,9.933
2088,Taylor Harrison,Ohio State,9.575,7.111029411764704,2015,9.9,9.751,9.885
2089,Kari Lee,Utah,9.9,7.689062500000002,2015,9.975,9.825,9.925
2090,Danielle Breen,Nebraska,9.65,7.2064814814814815,2015,9.95,9.8,9.915
2091,Paige Zaziski,Arkansas,9.625,7.596323529411766,2015,9.9,9.801,9.882
2092,Kaitlynn Hedelund,North Carolina,9.625,7.004761904761906,2015,9.875,9.649,9.83
2093,Joslyn Goings,Washington,9.65,7.159090909090909,2015,9.925,9.766,9.915
2094,Maddy Stover,Utah,9.75,7.981999999999999,2015,9.975,9.816,9.91
2095,Ericha Fassbender,Florida,9.6,7.449999999999999,2015,9.9,9.789,9.89
2096,Tiffani Lewis,Utah,9.675,6.664473684210526,2015,0.0,0.0,0.0
2097,Brianna Brown,Michigan,9.625,6.0375,2015,9.95,9.802,9.905
2098,Alex McMurtry,Florida,9.75,6.979999999999999,2015,10.0,9.841,9.955
2099,Abbie Epperson,Maryland,9.625,7.432499999999999,2015,9.85,9.607,9.835
2100,Jordyn Penny,Ball State,9.5,7.418333333333333,2015,9.875,9.663,9.835
2101,Emily Liddle,Washington,9.7,7.029166666666667,2015,8.3,8.3,0.0
2102,Sydney Waltz,Kentucky,9.65,7.408653846153845,2015,9.925,9.73,9.845
2103,Jillian Winstanley,George Washington,9.6,7.182142857142857,2015,9.925,9.731,9.9
2104,Kamerin Moore,Nebraska,9.725,6.65357142857143,2015,0.0,0.0,0.0
2105,Alexis Mattern,Ohio State,9.6,7.268750000000002,2015,9.825,9.57,9.81
2106,Mackenzie Brannan,Alabama,9.6,7.005882352941177,2015,9.9,9.817,9.835
2107,Makenzie Anderson,Arkansas,9.6,6.681999999999999,2016,9.2,9.2,0.0
2108,Lauren Rice,Sacramento State,9.6,6.3828125,2015,9.875,9.598,9.845
2109,Lia Breeden,New Hampshire,9.525,7.247916666666666,2015,9.9,9.732,9.855
2110,Julia Schwartz,Eastern Michigan,9.625,7.017307692307692,2015,9.575,9.55,0.0
2111,Shauna Miller,Missouri,9.475,7.294,2015,9.85,9.641,9.82
2112,Lauren Li,Penn State,9.775,7.302272727272728,2015,9.925,9.611,9.715
2113,Marie Priest,Illinois State,9.675,6.93125,2017,9.8,9.438,9.74
2114,Morgan Denlinger,Bowling Green,9.375,6.719444444444445,2015,0.0,0.0,0.0
2115,Kennedi Harris,Missouri,9.3,6.135714285714286,2015,0.0,0.0,0.0
2116,Lianne Josbacher,Boise State,9.65,7.057499999999999,2015,9.875,9.692,9.805
2117,Rachel Stypinski,Kent State,9.825,7.598863636363637,2015,9.975,9.805,9.945
2118,Myia Hambrick,LSU,9.8,7.4348214285714285,2015,9.95,9.824,9.942
2119,Sarah Moore,Kent State,9.625,5.9053571428571425,2010,9.825,9.596,9.71
2120,Jessica Juncaj,Western Michigan,9.75,7.408695652173912,2015,9.925,9.721,9.855
2121,Lauren Marinez,Michigan,9.825,7.475,2016,9.95,9.774,9.915
2122,Ashley Fischer,Iowa,9.5,6.404464285714286,2015,0.0,0.0,0.0
2123,Briana Ledesma,Iowa State,9.4,6.554687499999999,2015,0.0,0.0,0.0
2124,Nicole Wild,North Carolina State,9.575,7.050000000000001,2015,9.9,9.68,9.88
2125,Casey Lauter,New Hampshire,9.75,6.079411764705882,2015,10.0,9.826,9.935
2126,Jill Van Mierlo,BYU,9.3,7.530357142857141,2015,9.925,9.63,9.89
2127,Kayla McMullan,Lindenwood,9.45,6.925000000000001,2015,9.625,9.338,0.0
2128,Kelsey Hood,Western Michigan,9.6,7.1648148148148145,2015,9.85,9.568,9.805
2129,Evelyn Nee,Maryland,9.525,6.8265625000000005,2015,9.875,9.646,9.83
2130,Rechelle Dennis,UCLA,9.525,7.155,2016,0.0,0.0,0.0
2131,Megan Ryan,Yale,9.4,6.454629629629631,2015,9.825,9.412,9.675
2132,Morgan Lane,North Carolina,9.6,7.5443181818181815,2015,9.95,9.784,9.94
2133,Kennady Schneider,Arizona,9.375,6.977941176470589,2015,9.85,9.672,9.835
2134,Allison Bushman,Yale,9.475,7.1016666666666675,2015,0.0,0.0,0.0
2135,Alexis Brown,UC Davis,9.75,6.536363636363636,2015,9.925,9.7,9.89
2136,Eboni Jackson,Winona State,9.625,7.033653846153845,2016,9.825,9.537,9.725
2137,Brittany Franklin,Denver,9.6,7.683695652173912,2015,0.0,0.0,0.0
2138,Marissa Toci,New Hampshire,9.5,7.364583333333334,2015,0.0,0.0,0.0
2139,Mallory Moredock,Texas Woman's,9.45,7.141666666666667,2015,9.9,9.518,9.86
2140,Madison Nettles,Texas Woman's,9.125,6.713235294117647,2015,9.8,9.588,9.695
2141,Alexandra Zois,George Washington,9.625,7.354310344827587,2016,9.9,9.801,9.88
2142,Amber Heltemes,Southern Utah,9.575,6.701724137931035,2017,0.0,0.0,0.0
2143,JaNay Honest,UCLA,9.4,6.747727272727272,2015,0.0,0.0,0.0
2144,Anya Olson,Brown,9.5,6.934615384615384,2015,9.775,9.246,9.67
2145,Ashley White,Centenary College,9.375,6.506666666666667,2015,9.875,9.553,9.785
2146,Hilary Green,Iowa State,9.575,7.135416666666668,2015,9.85,9.562,9.76
2147,Sara Mermelstein,George Washington,9.575,7.403947368421053,2015,9.875,9.739,9.87
2148,Dominiquea Trotter,Maryland,9.525,7.173684210526316,2015,9.825,9.579,9.79
2149,Amy Enright,UW-La Crosse,9.375,6.971153846153847,2015,9.775,9.181,9.57
2150,Camille Drouin-Allaire,George Washington,9.425,6.96111111111111,2015,9.9,9.755,9.86
2151,Stefani Catour,Oklahoma,9.65,7.540909090909092,2016,9.95,9.841,9.94
2152,Jamie Lewis,Air Force,9.525,5.1160000000000005,2015,9.75,9.246,9.64
2153,Bryttany Kaplan,Central Michigan,9.5,7.001785714285715,2015,0.0,0.0,0.0
2154,Taylor Allex,Utah,9.6,6.728947368421053,2013,9.85,9.518,9.76
2155,Kierstin Sokolowski,Lindenwood,9.675,7.1886363636363635,2015,9.95,9.747,9.925
2156,Natalie Brown,Oklahoma,9.625,7.3999999999999995,2015,9.95,9.827,9.93
2157,Julia Sebben,Air Force,9.3,6.555555555555556,2015,9.625,9.251,9.57
2158,Kerry Arone,Temple,9.225,6.56875,2015,9.65,9.278,9.415
2159,Jennifer Brenner,Sacramento State,9.5,6.719166666666666,2015,9.625,9.283,0.0
2160,Kelsey Paz,Iowa State,9.4,7.076249999999997,2015,9.875,9.652,9.86
2161,Linda McAuley,Springfield College,9.05,6.1454545454545455,2015,9.55,8.933,9.015
2162,Megan Knoernschild,Illinois State,9.3,7.541071428571428,2015,9.625,9.086,9.11
2163,Abby Webb,Boise State,9.15,7.168749999999999,2017,9.75,9.685,0.0
2164,Kathleen York,Arkansas,9.65,6.8656250000000005,2015,9.0,9.0,0.0
2165,Jennie Loeb,Alabama,9.45,6.955,2016,0.0,0.0,0.0
2166,Madeline Seibold,George Washington,9.45,7.179545454545455,2015,9.55,9.55,0.0
2167,Cassie Evans,UW-Stout,8.775,6.855,2016,8.5,7.862,0.0
2168,Nichelle Christopherson,Michigan,9.375,6.5159090909090915,2015,9.9,9.733,9.86
2169,Jasmine Arnold,Georgia,9.3,6.864130434782608,2018,9.8,9.708,0.0
2170,Megan Finck,Pennsylvania,9.25,6.569642857142857,2015,0.0,0.0,0.0
2171,Meghan Chan,West Chester,9.5,6.80375,2015,9.8,9.452,9.765
2172,Alexandra Avendano,Southern Conn.,9.1,6.703333333333335,2015,9.725,9.214,9.635
2173,Briana Kerr,Springfield College,9.05,5.541666666666667,2015,9.425,9.1,0.0
2174,Makenzey Shank,Rutgers,9.85,7.428750000000001,2015,9.925,9.657,9.885
2175,Brittany Johnson,Texas Woman's,9.4,6.972916666666667,2010,9.85,9.587,9.82
2176,Kendra Daniels,Alaska,9.35,6.050000000000001,2015,9.9,9.494,9.835
2177,Olivia Neistat,Pennsylvania,8.625,5.1038461538461535,2016,0.0,0.0,0.0
2178,Allie Wismer,North Carolina State,9.275,6.288235294117646,2015,0.0,0.0,0.0
2179,Nikole Addison,Denver,9.575,7.109375000000001,2015,9.875,9.651,9.82
2180,Britney Ward,Missouri,9.625,7.328947368421053,2016,9.975,9.832,9.95
2181,Toni-Ann Williams,California,9.6,7.871428571428572,2015,9.925,9.715,9.905
2182,Jordan Gillette,West Virginia,9.625,7.475,2015,9.9,9.681,9.855
2183,Katherine Locher,Illinois State,9.525,6.663461538461538,2016,9.825,9.495,9.72
2184,Chelsea Knight,North Carolina State,9.275,7.395833333333333,2015,9.95,9.726,9.91
2185,Katie McGrady,Towson,9.3,7.353846153846155,2016,9.825,9.429,9.74
2186,Zaakira Muhammad,West Virginia,9.425,6.775,2015,9.925,9.649,9.855
2187,Gianna Gambuti,Temple,9.125,6.654411764705882,2016,9.0,8.712,0.0
2188,Heather Brubaker,Ursinus College,9.35,5.560416666666667,2015,9.55,9.144,9.24
2189,Amanda Bowman,West Virginia,9.65,5.9359375000000005,2015,0.0,0.0,0.0
2190,Danaea Davis,Kentucky,9.0,6.429687500000001,2016,0.0,0.0,0.0
2191,Sami Circeo,North Carolina State,9.45,5.5625,2016,9.75,9.75,0.0
2192,Arianna Turso,Cortland State,9.025,8.841666666666667,2015,9.675,8.926,9.455
2193,Amanda Pratt,Towson,9.35,6.203571428571429,2016,0.0,0.0,0.0
2194,Allison Hester,Brockport,8.55,6.3475,2016,9.525,9.244,0.0
2195,Fallon Way,William & Mary,8.9,8.15625,2015,8.75,8.75,0.0
2196,Sydney Eckert,Ursinus College,9.325,6.825,2015,0.0,0.0,0.0
2197,Rose Wortman,West Chester,9.125,6.562500000000001,2015,9.775,9.464,9.735
2198,Amber Miller,West Chester,8.85,6.675000000000001,2009,9.775,9.065,9.66
2199,Jenna Crisalli,Rutgers,9.7,6.234999999999999,2015,0.0,0.0,0.0
2200,Jessica Myers,UIC,9.2,6.358333333333333,2016,0.0,0.0,0.0
2201,Kelsey Stewart,Ursinus College,8.85,4.463888888888889,2015,0.0,0.0,0.0
2202,Sloane Smith,Yale,9.375,5.4941176470588236,2015,0.0,0.0,0.0
2203,Ann Stockwell,Boise State,9.375,6.619791666666668,2015,9.15,9.15,0.0
2204,Courtney Soliwoda,Sacramento State,9.525,7.091071428571428,2015,9.9,9.604,9.86
2205,Caitlin Soliwoda,Sacramento State,9.4,7.326086956521738,2015,9.9,9.696,9.845
2206,Alicia Gallarzo,California,9.65,7.151923076923076,2015,9.925,9.737,9.89
2207,Courteney Ng,Sacramento State,9.175,5.3390625,2016,0.0,0.0,0.0
2208,Melissa Metcalf,UCLA,9.7,5.3845238095238095,2016,0.0,0.0,0.0
2209,Shaylyn Garay,Lindenwood,9.3,5.932142857142857,2015,0.0,0.0,0.0
2210,Sonya Meraz,UCLA,9.6,6.181944444444444,2015,9.9,9.784,9.86
2211,Amanda Presswood,UC Davis,9.45,7.117857142857144,2015,9.8,9.569,9.655
2212,Brittney Reed,Air Force,9.125,8.604999999999999,2016,9.825,9.533,9.71
2213,Ariana Harger,Seattle Pacific,9.425,6.1375,2015,9.85,9.547,9.815
2214,Morgan Ross,Alaska,8.775,5.4750000000000005,2015,9.675,9.329,9.325
2215,Morgan Chall,Cornell,8.0,3.513888888888889,2016,0.0,0.0,0.0
2216,Miranda Hone,Utah State,9.475,6.982500000000001,2016,9.25,9.233,0.0
2217,Lauren Weisel,North Carolina,9.15,4.156944444444445,2015,9.65,9.65,0.0
2218,Kaitlin Won,San Jose State,9.65,7.55625,2015,9.875,9.639,9.83
2219,Anna Merkuryev,Yale,9.425,7.159375000000001,2015,9.7,9.405,9.6
2220,Caylee Ford,Bridgeport,9.2,7.117307692307692,2017,0.0,0.0,0.0
2221,Kendra Balcerak,Ithaca College,9.25,8.645,2015,9.775,9.282,9.7
2222,Elizabeth Mahoney,New Hampshire,8.825,5.516666666666667,2015,0.0,0.0,0.0
2223,Courtney Osborn,Rhode Island College,8.6,8.225,2015,9.375,8.776,9.245
2224,Bailey Gildemeyer,Cortland State,9.5,7.04375,2015,9.825,9.349,9.72
2225,Gina Tucker,Temple,8.85,5.5249999999999995,2015,9.575,9.379,9.34
2226,Ashley Parchinski,Springfield College,9.2,5.8999999999999995,2015,9.6,8.956,9.45
2227,Allison Franz,Cornell,9.05,7.071428571428571,2015,9.7,9.206,0.0
2228,Miranda Shaine,Brockport,8.975,6.491379310344828,2015,0.0,0.0,0.0
2229,Bailey Gardner,Minnesota,9.875,6.938888888888888,2015,9.775,9.646,9.62
2230,Sydney McGlone,Arkansas,9.675,7.3090909090909095,2016,9.9,9.652,9.81
2231,Amanda Ruble,Western Michigan,9.525,6.506666666666666,2017,9.725,9.712,0.0
2232,Noelle Harada,Towson,9.5,7.359375,2015,9.8,9.445,9.755
2233,Eileen Malecki,William & Mary,9.5,6.844827586206896,2016,9.525,9.175,0.0
2234,Ryann Conners,UIC,9.2,4.3374999999999995,2015,0.0,0.0,0.0
2235,Annie Juarez,Sacramento State,9.525,6.625,2015,9.875,9.496,9.785
