,Name,School,L10_High_BB,L10_Ave_BB,Freshman,NCAA_High_BB,NCAA_Ave_BB,BB_nqs,BB_delta
830,Haley Volstad,UW-Oshkosh,0.0,0.0,2021,9.15,9.15,0.0,9.15
831,Kennedy Stephens,Centenary College,9.4,6.779166666666667,2021,9.775,9.341,9.635,0.375
832,Bianca Leon,Southern Conn.,9.3,6.1818181818181825,2022,9.825,9.708,0.0,0.525
833,Megan Teter,Ball State,9.3,7.113636363636363,2021,0.0,0.0,0.0,-9.3
834,Isabelle West,Northern Illinois,9.55,7.295000000000001,2022,0.0,0.0,0.0,-9.55
835,Elizabeth Schauer,Hamline,6.8,4.341666666666667,2021,0.0,0.0,0.0,-6.8
836,Christina Weiss,Pittsburgh,9.5,7.156874999999999,2021,9.775,9.562,0.0,0.275
837,Abbie Pierson,West Virginia,9.525,5.1571428571428575,2021,9.925,9.743,9.875,0.4
838,Jessie Gallier,Winona State,7.25,7.2,2021,0.0,0.0,0.0,-7.25
839,Victoria Nguyen,Georgia,0.0,0.0,2021,9.875,9.737,9.85,9.875
840,Gabbi Gare,Brockport,9.275,5.759090909090909,2022,0.0,0.0,0.0,-9.275
841,Arayah Simons,Illinois,9.775,7.406666666666667,2021,9.75,9.383,0.0,-0.025
842,Adalayna Hufendiek,Missouri,9.1,6.682142857142856,2021,0.0,0.0,0.0,-9.1
843,Isa Weiss,Washington,7.0,7.0,2021,0.0,0.0,0.0,-7.0
844,Natalie Hamp,Northern Illinois,9.475,4.811538461538462,2021,0.0,0.0,0.0,-9.475
845,Loganne Basuel,Iowa State,9.525,7.173333333333334,2021,9.85,9.702,9.82,0.325
846,Bella Romagnano,Penn State,9.35,5.0125,2021,9.825,9.667,9.81,0.475
847,Raina Malas,Ohio State,9.525,7.141250000000002,2021,0.0,0.0,0.0,-9.525
848,Kara Eaker,Utah,9.775,7.6693181818181815,2022,10.0,9.927,9.922,0.225
849,Leanne Wong,Florida,9.65,6.831666666666668,2022,9.975,9.88,9.94,0.325
850,Aleah Finnegan,LSU,9.625,7.311904761904763,2022,9.925,9.742,9.9,0.3
851,Adela Stonecipher,Stanford,9.65,6.245833333333333,2021,0.0,0.0,0.0,-9.65
852,Maile O'Keefe,Utah,9.8,6.2124999999999995,2021,10.0,9.938,9.992,0.2
853,Kendall Huff,Centenary College,9.15,6.1859375,2021,0.0,0.0,0.0,-9.15
854,Kylie Yacamelli,Bowling Green,9.575,6.9750000000000005,2021,0.0,0.0,0.0,-9.575
855,Ciara Ryan,Northern Illinois,9.275,6.860526315789474,2022,0.0,0.0,0.0,-9.275
856,Jordyn Ewing,Pittsburgh,9.325,9.325,2022,9.875,9.684,9.745,0.55
857,Jackie Harker,Kent State,9.3,6.389285714285714,2021,9.85,9.52,0.0,0.55
858,Emilie Hong,Iowa State,9.3,8.766666666666666,2021,0.0,0.0,0.0,-9.3
859,Mackenzie Robinson,Alaska,9.175,9.084999999999999,2022,9.725,9.368,9.375,0.55
860,Kate Grotenhuis,Minnesota,9.45,4.618333333333332,2021,0.0,0.0,0.0,-9.45
861,Raegan Walker,Yale,9.725,6.356666666666667,2022,9.9,9.679,9.87,0.175
862,Effie Ferguson,UW-Stout,9.225,9.225,2022,9.8,9.628,9.675,0.575
863,Jordan Jones,S.E. Missouri,9.225,5.4125,2021,9.825,9.76,0.0,0.6
864,Madison Lieurance,Hamline,8.175,8.175,2021,9.55,9.077,9.355,1.375
865,Alex Wood,UW-La Crosse,8.55,8.55,2021,9.4,9.363,0.0,0.85
866,Emma Barry,UW-Eau Claire,8.825,8.825,2021,0.0,0.0,0.0,-8.825
867,Jenna Griffith,Gustavus Adolphus,9.075,6.292857142857143,2021,0.0,0.0,0.0,-9.075
868,Lauren Mckeown,Brown,8.85,8.85,2022,9.725,9.375,0.0,0.875
869,Carlie Beatty,UW-Stout,8.475,8.475,2021,9.625,9.409,9.54,1.15
870,Alex Panetta,Ursinus College,9.05,4.525,2022,0.0,0.0,0.0,-9.05
871,Jenna Ferguson,Rutgers,9.675,7.753260869565217,2021,9.775,9.697,9.77,0.1
872,Nikki Thomas,Southern Utah,9.5,6.4750000000000005,2021,9.7,9.7,0.0,0.2
873,Victoria DeMeo,Cornell,9.0,7.141071428571428,2022,9.825,9.303,9.46,0.825
874,Natalie Wojcik,Michigan,9.8,7.6518749999999995,2019,10.0,9.907,9.967,0.2
875,Jaedyn Rucker,Utah,9.775,6.566666666666667,2021,0.0,0.0,0.0,-9.775
876,Derrian Gobourne,Auburn,9.7,7.419565217391307,2019,9.85,9.731,9.8,0.15
877,Karley McClain,Southern Utah,9.8,7.237142857142857,2019,9.9,9.739,9.88,0.1
878,Milan Clausi,California,9.75,7.343085106382977,2019,9.925,9.812,9.895,0.175
879,Olivia Trautman,Oklahoma,9.775,6.948333333333333,2019,9.95,9.856,9.92,0.175
880,Savannah Schoenherr,Florida,9.65,6.451041666666667,2019,9.875,9.831,0.0,0.225
881,Abby Brenner,Michigan,9.65,7.287500000000002,2019,0.0,0.0,0.0,-9.65
882,Shylen Murakami,Southern Utah,9.7,7.9479999999999995,2019,9.925,9.802,9.9,0.225
883,Cristal Isa,Utah,9.8,7.388888888888888,2019,10.0,9.852,9.97,0.2
884,Adrienne Randall,Utah,9.75,7.603333333333333,2019,9.95,9.802,9.918,0.2
885,Mia Townes,Illinois,9.7,7.484782608695652,2021,9.9,9.84,9.875,0.2
886,Rachael Lukacs,Georgia,9.775,7.275555555555554,2019,9.8,9.738,0.0,0.025
887,Katie Chamberlain,Pittsburgh,9.675,6.751612903225806,2019,9.925,9.753,9.845,0.25
888,Hunter Dula,Utah,9.575,6.745833333333333,2019,0.0,0.0,0.0,-9.575
889,Sarah Hargrove,Nebraska,9.725,7.63203125,2019,9.85,9.707,9.795,0.125
890,Leah Clapper,Florida,9.575,7.243243243243242,2019,10.0,9.859,9.96,0.425
891,Halley Taylor,Florida,9.65,7.435937500000001,2021,9.825,9.825,0.0,0.175
892,Emerson Hurst,Towson,9.775,7.475,2019,9.975,9.77,9.915,0.2
893,Rachel Hornung,West Virginia,9.625,7.5,2019,9.875,9.671,9.85,0.25
894,Olivia Raymond,George Washington,9.75,7.4691666666666645,2019,9.85,9.636,9.77,0.1
895,Talitha Jones,California,9.6,7.177142857142856,2019,9.875,9.825,9.83,0.275
896,Alisa Sheremeta,UIC,9.775,7.195652173913044,2019,9.95,9.744,9.9,0.175
897,Sekai Wright,UCLA,9.675,7.030714285714286,2019,0.0,0.0,0.0,-9.675
898,Vanessa Deniz,Oklahoma,9.9,7.445588235294115,2021,9.925,9.706,0.0,0.025
899,Kaylee Quinn,Nebraska,9.7,7.194354838709679,2019,0.0,0.0,0.0,-9.7
900,Mia Betancourt,Rutgers,9.625,7.555,2019,9.75,9.512,9.675,0.125
901,Olivia Miller,Pittsburgh,9.6,5.776612903225808,2019,9.825,9.53,9.77,0.225
902,Alexa Al-Hameed,Georgia,9.625,7.784999999999998,2019,0.0,0.0,0.0,-9.625
903,Tess Muir,Bowling Green,9.625,7.015972222222222,2019,9.8,9.464,9.675,0.175
904,Bridget Killian,Iowa,9.725,7.362931034482759,2019,9.9,9.778,9.87,0.175
905,Emily North,UW-Whitewater,9.675,6.989285714285716,2019,9.75,9.386,9.67,0.075
906,Kennedy Hambrick,Arkansas,9.65,6.880263157894738,2019,9.975,9.823,9.935,0.325
907,Morgan Hooper,Northern Illinois,9.55,7.621739130434784,2019,9.9,9.612,9.85,0.35
908,Deja Chambliss,George Washington,9.5,7.387499999999999,2019,9.925,9.634,9.815,0.425
909,Ashley Hofelich,Michigan State,9.625,6.777702702702703,2019,9.125,9.125,0.0,-0.5
910,Kristina Peterson,Oregon State,9.65,7.564705882352941,2019,9.925,9.75,9.84,0.275
911,Mariella Miele,New Hampshire,9.475,7.363749999999999,2019,9.125,9.125,0.0,-0.35
912,Abbie Nylin,Minnesota,9.7,7.104807692307692,2019,9.875,9.673,9.845,0.175
913,Alexandra Greenwald,Iowa,9.625,6.871551724137931,2019,0.0,0.0,0.0,-9.625
914,Hailey Lui,New Hampshire,9.8,7.231481481481482,2019,9.975,9.713,9.92,0.175
915,Karalyn Roberts,Eastern Michigan,9.525,7.141964285714285,2021,0.0,0.0,0.0,-9.525
916,Mia Quigg,Illinois State,9.325,6.875961538461539,2019,9.775,9.388,9.665,0.45
917,Emma LaPinta,Oklahoma,9.5,7.135714285714286,2019,0.0,0.0,0.0,-9.5
918,Esperanza Abarca,West Virginia,9.75,7.4482758620689635,2019,9.85,9.577,9.8,0.1
919,Brashlyn Johnson,West Chester,9.45,6.893478260869567,2019,0.0,0.0,0.0,-9.45
920,Amara Cunningham,Washington,9.75,6.877272727272728,2019,0.0,0.0,0.0,-9.75
921,Natalie Horowitz,Iowa State,9.35,6.540625,2019,9.875,9.63,0.0,0.525
922,Kennedi Davis,Arizona,9.725,6.9859374999999995,2019,9.9,9.685,9.88,0.175
923,Alaina Raybon,Michigan State,9.5,6.73611111111111,2019,9.85,9.437,9.575,0.35
924,Tara Kofmehl,Northern Illinois,9.525,7.117857142857143,2019,9.85,9.644,9.77,0.325
925,Madison Brunette,Stanford,9.375,6.445588235294119,2019,0.0,0.0,0.0,-9.375
926,Samantha Smith,Winona State,9.675,7.4198529411764715,2010,8.2,7.962,0.0,-1.475
927,Bailey Ferrer,LSU,9.7,7.175833333333333,2019,0.0,0.0,0.0,-9.7
928,Arianna Patterson,Kentucky,9.625,6.776562499999999,2021,9.925,9.632,9.83,0.3
929,Taylor Newland,Temple,9.45,6.833333333333334,2019,9.75,9.615,9.695,0.3
930,Allie Gilchrist,Iowa,9.575,7.494318181818182,2019,9.825,9.599,9.78,0.25
931,Sophia Petrillo,Brown,9.6,6.776923076923078,2019,9.7,9.312,9.54,0.1
932,Sydney Jennings,Ohio State,9.525,6.145,2019,9.9,9.639,9.85,0.375
933,Sterlyn Austin,Georgia,9.525,7.200735294117647,2021,0.0,0.0,0.0,-9.525
934,Nicole Baars,Lindenwood,9.35,6.328571428571428,2019,9.125,9.1,0.0,-0.225
935,Anna Kaziska,S.E. Missouri,9.625,7.831250000000002,2019,9.95,9.775,9.912,0.325
936,Julianna Roland,Bridgeport,9.55,7.3030303030303045,2019,9.925,9.692,9.885,0.375
937,Mackenzie Balderas,Texas Woman's,9.625,7.196428571428572,2019,9.775,9.375,9.42,0.15
938,Dymiana Cox,Penn State,9.6,7.1148437499999995,2022,9.75,9.633,0.0,0.15
939,Meredith Robinson,North Carolina State,9.575,5.644999999999999,2019,0.0,0.0,0.0,-9.575
940,Amber Koeth,Sacramento State,9.6,7.207407407407407,2019,9.9,9.633,9.88,0.3
941,Hollyn Patrick,Missouri,9.275,5.230882352941175,2021,8.975,8.975,0.0,-0.3
942,Olivia Zona,George Washington,9.45,6.906944444444444,2019,9.85,9.63,9.75,0.4
943,Kaitlyn Higgins,Minnesota,9.55,7.461290322580646,2019,9.9,9.688,9.875,0.35
944,Alyssa Wiedeman,Michigan State,9.45,6.757142857142858,2019,9.875,9.599,9.825,0.425
945,Caitlin Kho,Southern Utah,9.35,7.321875,2019,0.0,0.0,0.0,-9.35
946,Carly Kosanovich,Eastern Michigan,9.4,6.966666666666667,2019,9.75,9.75,0.0,0.35
947,Sandra Elsadek,Ball State,9.45,7.45108695652174,2019,9.8,9.579,9.77,0.35
948,Varvara Diakakis,Bridgeport,9.55,5.898611111111111,2019,0.0,0.0,0.0,-9.55
949,Brenna Brooks,Washington,9.75,6.508333333333333,2019,9.925,9.794,9.87,0.175
950,Emma Grant,UW-La Crosse,9.325,6.467857142857143,2019,9.8,9.418,9.74,0.475
951,Jenna Wicker,Michigan State,9.375,7.210416666666667,2019,0.0,0.0,0.0,-9.375
952,Madelyn Langkamp,Iowa State,9.275,5.950961538461539,2019,0.0,0.0,0.0,-9.275
953,Jensen Todd,Brockport,9.2,6.178571428571429,2019,9.575,9.264,9.275,0.375
954,Isabel Goyco,Texas Woman's,9.65,6.875000000000001,2019,9.825,9.554,9.785,0.175
955,Valeri Ingui,Lindenwood,9.525,7.122222222222223,2013,9.875,9.607,9.82,0.35
956,Grace Bardes,Air Force,9.375,7.544642857142858,2019,0.0,0.0,0.0,-9.375
957,Kaitlyn Gilson,Ohio State,9.625,7.463709677419355,2019,9.825,9.633,9.755,0.2
958,Hannah Stahlbrodt,Southern Conn.,9.625,7.461000000000001,2019,9.85,9.513,9.745,0.225
959,Winter Osborne,Alaska,9.225,5.716666666666667,2019,9.475,8.956,0.0,0.25
960,Shannon Gregory,Eastern Michigan,9.6,7.204545454545454,2019,9.9,9.573,9.84,0.3
961,Julia O'Sullivan,Ithaca College,9.25,6.042857142857143,2019,9.625,9.027,9.325,0.375
962,Sara Maughan,Cornell,9.1,6.861250000000001,2019,0.0,0.0,0.0,-9.1
963,Kaira Hammond,UW-Oshkosh,9.575,6.8964285714285705,2019,9.825,9.412,9.745,0.25
964,Zoe Kyriakopoulos,Ithaca College,9.375,6.972857142857143,2022,9.7,9.13,9.49,0.325
965,Britney Wolfe,UW-Stout,9.5,6.307500000000001,2019,9.75,9.544,9.645,0.25
966,Nya Reed,Florida,9.7,7.144642857142858,2019,0.0,0.0,0.0,-9.7
967,Riley Danielson,Kent State,9.55,7.211607142857144,2019,9.875,9.692,9.855,0.325
968,Stephanie Tripodi,Arizona State,9.65,6.4801724137931025,2019,0.0,0.0,0.0,-9.65
969,Kayla Yancey,West Virginia,9.375,6.912500000000001,2021,0.0,0.0,0.0,-9.375
970,Sierra Demarinis,Central Michigan,9.45,6.041666666666667,2019,9.9,9.65,9.845,0.45
971,Adnerys De Jesus,Nebraska,9.35,9.066666666666666,2019,9.925,9.755,9.85,0.575
972,Cassidy Girolamo,Southern Conn.,9.525,6.156944444444445,2019,9.65,9.263,9.185,0.125
973,Miranda Lund,Cornell,9.425,6.154166666666667,2019,9.825,9.524,9.77,0.4
974,Megan Hanley,Cortland State,9.425,7.583928571428572,2019,9.825,9.319,9.435,0.4
975,Charlotte Reynolds,Eastern Michigan,9.5,6.515116279069768,2019,9.6,9.6,0.0,0.1
976,Kiera Doherty-Herwitz,Rutgers,9.8,7.885999999999999,2019,9.875,9.597,9.835,0.075
977,Annie Bailey,West Chester,9.3,6.735714285714285,2019,9.55,9.55,0.0,0.25
978,Alana Calabrese,Springfield College,9.05,6.0249999999999995,2019,9.325,8.779,8.67,0.275
979,Caitlin Gray,Utah State,8.75,6.3392857142857135,2019,0.0,0.0,0.0,-8.75
980,Noely Macias,Southern Conn.,9.3,6.658333333333332,2019,9.8,9.246,9.66,0.5
981,Dorothy Wernick,Brockport,9.15,6.578749999999999,2019,9.425,9.115,9.22,0.275
982,Liana Roman,Northern Illinois,9.125,7.083333333333333,2021,0.0,0.0,0.0,-9.125
983,Aleysia Kolyvanova,Central Michigan,9.55,6.9175,2022,9.8,9.507,9.56,0.25
984,Natalie Meyer,Air Force,9.05,6.91875,2019,0.0,0.0,0.0,-9.05
985,Kacey Mortenson,UW-La Crosse,9.25,7.5357142857142865,2019,9.65,9.159,9.275,0.4
986,Olivia Opheim,UW-La Crosse,9.55,6.580555555555556,2019,9.775,9.462,9.635,0.225
987,Emily Gilot,UW-Oshkosh,9.125,6.485294117647059,2019,9.5,9.2,9.14,0.375
988,Rahdea Jarvis,UW-Oshkosh,9.3,5.780769230769231,2019,7.925,7.925,0.0,-1.375
989,Madison Latzke,UW-Stout,8.675,4.88125,2019,8.15,8.15,0.0,-0.525
990,Talia Brovedani,Washington,9.75,7.130172413793103,2021,9.85,9.695,0.0,0.1
991,Tia Gin,San Jose State,9.575,7.146428571428572,2019,9.825,9.679,9.705,0.25
992,Samantha Sakti,William & Mary,9.75,7.279545454545454,2019,9.95,9.653,9.915,0.2
993,Shannon Sklow,UC Davis,9.15,6.521249999999999,2019,0.0,0.0,0.0,-9.15
994,Miriam Perez,Ohio State,9.525,6.541666666666667,2019,9.85,9.469,0.0,0.325
995,Sara Taubman,UCLA,9.225,6.540789473684209,2021,0.0,0.0,0.0,-9.225
996,Brittney Vitkauskas,BYU,9.425,4.084615384615384,2019,0.0,0.0,0.0,-9.425
997,Emma Wissman,Southern Utah,9.575,6.9453125,2019,9.875,9.718,9.845,0.3
998,Rachel Decious,Alaska,9.575,7.514772727272728,2019,9.875,9.694,9.8,0.3
999,Antonia Marquez,San Jose State,9.225,5.9,2019,0.0,0.0,0.0,-9.225
1000,Lauren Chu,UC Davis,9.525,6.586607142857143,2022,9.15,9.15,0.0,-0.375
1001,Jasmine Gutierrez,Arizona State,9.575,7.554545454545455,2019,9.9,9.756,9.87,0.325
1002,Destiny Watley,Sacramento State,9.4,6.4359375,2019,9.8,9.135,0.0,0.4
1003,Wanda Deriot,Sacramento State,9.4,6.410937499999999,2019,0.0,0.0,0.0,-9.4
1004,Gabrielle Hubbard,BYU,9.35,7.441071428571428,2019,0.0,0.0,0.0,-9.35
1005,Emma Gable,Ursinus College,9.5,6.1499999999999995,2019,0.0,0.0,0.0,-9.5
1006,Sanya Glauber,Maryland,9.5,3.083823529411765,2019,0.0,0.0,0.0,-9.5
1007,Shaylah Scott,Illinois,9.925,6.975,2019,9.95,9.82,9.89,0.025
1008,Alexis Stokes,Boise State,9.625,7.377,2019,9.85,9.645,9.78,0.225
1009,Lauren Joost,Pennsylvania,9.475,7.00486111111111,2019,9.775,9.59,9.72,0.3
1010,Elizabeth Fulton,Kent State,9.225,6.653947368421052,2019,0.0,0.0,0.0,-9.225
1011,Shaye Mathias,Sacramento State,9.575,7.266666666666667,2019,9.9,9.615,9.75,0.325
1012,Lexi Griffith,BYU,9.55,4.8187500000000005,2021,0.0,0.0,0.0,-9.55
1013,Alexis Sheppard,North Carolina State,9.5,6.73611111111111,2021,0.0,0.0,0.0,-9.5
1014,Kendall Sanders,Centenary College,9.475,6.829411764705883,2019,9.775,9.489,9.7,0.3
1015,Savannah Pennese,Arkansas,9.15,5.7041666666666675,2019,0.0,0.0,0.0,-9.15
1016,Rachel Morris,UW-Oshkosh,9.15,6.549999999999999,2019,9.375,9.06,0.0,0.225
1017,Emily Anderson,North Carolina State,9.225,6.430555555555556,2011,9.5,8.621,9.22,0.275
1018,Sydney Ewing,LSU,9.675,6.294117647058824,2014,9.925,9.778,9.9,0.25
1019,Alexandria Ruiz,Denver,9.8,7.109868421052634,2019,9.925,9.781,9.88,0.125
1020,Sage Littlejohn,Rutgers,9.525,6.983333333333334,2019,9.675,9.367,0.0,0.15
1021,Allie Stern,Oklahoma,9.475,6.280882352941177,2019,0.0,0.0,0.0,-9.475
1022,Marissa Nychyk,Ball State,9.425,7.0532051282051285,2019,9.9,9.472,9.77,0.475
1023,Carley Bayles,Utah State,9.7,6.879999999999999,2021,9.925,9.655,9.9,0.225
1024,Rachel Smith,Southern Utah,9.6,6.755303030303029,2019,9.925,9.725,9.83,0.325
1025,Abbey Ward,Georgia,9.175,4.0926470588235295,2019,0.0,0.0,0.0,-9.175
1026,Shailyn St. Brice,Western Michigan,9.1,7.007142857142858,2019,9.5,9.292,0.0,0.4
1027,Alyssa Perez-Lugones,Georgia,9.6,6.117105263157894,2019,9.8,9.325,0.0,0.2
1028,Daija Stevenson,Air Force,9.5,5.296666666666667,2019,9.875,9.493,9.84,0.375
1029,Hannah McCrary,Missouri,9.65,7.143999999999998,2019,9.875,9.711,9.84,0.225
1030,Kendall Knaps,Centenary College,9.175,5.702083333333333,2019,9.775,9.035,0.0,0.6
1031,Sania Mitchell,Alabama,9.4,5.790000000000002,2021,0.0,0.0,0.0,-9.4
1032,Charli Cohen,LIU,8.7,6.949999999999999,2021,0.0,0.0,0.0,-8.7
1033,Sabrina Cheney,Auburn,9.45,6.64765625,2021,0.0,0.0,0.0,-9.45
1034,Josie Angeny,Kentucky,9.8,7.00576923076923,2019,9.95,9.776,9.91,0.15
1035,Ashley Duke,West Chester,9.35,7.358999999999998,2019,9.65,9.288,0.0,0.3
1036,Hope Masiado,Boise State,9.65,6.986486486486487,2019,9.925,9.7,9.82,0.275
1037,Simone Banen,George Washington,9.675,7.746739130434783,2019,9.825,9.675,9.79,0.15
1038,Paige Bachner,Bowling Green,9.5,6.935714285714286,2019,9.825,9.457,9.775,0.325
1039,Chelsea Baker,Southern Conn.,9.5,7.627999999999999,2022,0.0,0.0,0.0,-9.5
1040,Abigail Karolewski,Rutgers,9.35,6.275961538461538,2019,0.0,0.0,0.0,-9.35
1041,Melissa Astarita,Penn State,9.55,6.613043478260869,2019,9.875,9.57,9.765,0.325
1042,Alexsis Rubio,Maryland,9.625,5.939705882352943,2019,9.75,9.244,0.0,0.125
1043,Taylor Sell,West Virginia,9.6,7.2124999999999995,2019,9.825,9.554,9.595,0.225
1044,Alexandra Cucich,New Hampshire,9.375,6.9032608695652184,2019,0.0,0.0,0.0,-9.375
1045,McKenna Kissinger,West Chester,9.5,7.504545454545456,2019,0.0,0.0,0.0,-9.5
1046,Rebekah Jenkins,Pittsburgh,9.575,6.745,2019,0.0,0.0,0.0,-9.575
1047,Ashleigh Turek,UW-Whitewater,9.225,7.014999999999999,2019,0.0,0.0,0.0,-9.225
1048,Mackenzie Kennedy,Ithaca College,9.175,5.863235294117647,2019,0.0,0.0,0.0,-9.175
1049,Kiley Robatin,Pittsburgh,9.45,6.321428571428571,2019,9.9,9.694,9.85,0.45
1050,Adeline Rieder,BYU,8.6,5.170588235294119,2019,0.0,0.0,0.0,-8.6
1051,Rose Fanara,West Chester,9.375,6.466666666666667,2019,9.65,9.317,9.555,0.275
1052,Samantha Henry,Cornell,9.375,3.6701612903225813,2017,9.85,9.585,9.81,0.475
1053,Caitlyn Kline,Pittsburgh,9.125,5.626666666666668,2021,0.0,0.0,0.0,-9.125
1054,Taylor Cusick,Ursinus College,9.2,6.7975,2019,9.025,8.925,0.0,-0.175
1055,Haley Zarett,North Carolina State,9.225,5.071428571428571,2021,0.0,0.0,0.0,-9.225
1056,Kaylin Knapsack,Ursinus College,9.325,4.947222222222222,2019,9.75,9.237,9.51,0.425
1057,Katelyn Goldstrom,Bowling Green,9.3,3.013461538461538,2019,0.0,0.0,0.0,-9.3
1058,Sara Bell,West Chester,9.1,5.62857142857143,2019,0.0,0.0,0.0,-9.1
1059,Cami Klein,Kent State,9.475,6.938235294117647,2019,9.925,9.667,9.855,0.45
1060,Anna Haigis,Kentucky,9.625,7.4923913043478265,2021,9.85,9.673,9.78,0.225
1061,Riley Meeks,Yale,9.7,7.285000000000001,2022,9.85,9.667,9.755,0.15
1062,Kassidy Howell,Kentucky,9.125,7.0590909090909095,2021,0.0,0.0,0.0,-9.125
1063,Claire Gagliardi,Ohio State,9.5,7.417424242424242,2019,0.0,0.0,0.0,-9.5
1064,Emily Carless,Western Michigan,9.425,6.694791666666665,2019,9.875,9.629,9.815,0.45
1065,Stefanie Schweikert,Ball State,9.475,7.332954545454545,2019,0.0,0.0,0.0,-9.475
1066,Morgan McEntire,UW-Whitewater,9.45,6.88421052631579,2021,9.575,9.106,9.3,0.125
1067,Abby Walsh,Brown,9.25,5.4425,2019,0.0,0.0,0.0,-9.25
1068,Pixie Brock,Air Force,9.525,6.984677419354838,2019,9.775,9.569,9.72,0.25
1069,Wesley Stephenson,Stanford,9.775,7.272560975609756,2019,9.9,9.715,9.86,0.125
1070,Lauren Volpe,Ball State,9.45,6.709821428571429,2019,9.875,9.619,9.85,0.425
1071,Alyssa Nore,UW-Oshkosh,9.2,6.5171875,2019,9.525,9.062,9.23,0.325
1072,Madison Trott,Kent State,9.4,7.003260869565216,2019,0.0,0.0,0.0,-9.4
1073,Alyssa Keller,Western Michigan,9.4,5.852777777777779,2019,9.7,9.259,9.37,0.3
1074,Sadie Bish,Texas Woman's,9.325,7.243181818181818,2019,0.0,0.0,0.0,-9.325
1075,Olivia Keller,UW-Oshkosh,9.325,7.5267857142857135,2019,9.775,9.334,9.71,0.45
1076,Kaylie Collins,UW-Whitewater,8.875,8.275,2019,0.0,0.0,0.0,-8.875
1077,Caitlin Satler,Eastern Michigan,9.7,7.246739130434781,2019,9.925,9.579,9.885,0.225
1078,Kendra Lindway,Kent State,9.1,6.747222222222223,2019,0.0,0.0,0.0,-9.1
1079,Carina Tolan,Iowa,9.325,5.416666666666667,2019,0.0,0.0,0.0,-9.325
1080,Emma Lamping,Winona State,8.025,4.0019230769230765,2021,0.0,0.0,0.0,-8.025
1081,Katie Kalland,Hamline,8.4,5.689285714285713,2019,9.625,9.188,9.53,1.225
1082,Brooke Lutz,UW-Whitewater,9.35,7.1961538461538455,2019,0.0,0.0,0.0,-9.35
1083,Kendra Combs,West Virginia,9.725,7.2346938775510194,2019,9.875,9.639,9.845,0.15
1084,Leah Jewett,Springfield College,8.65,5.040625,2019,9.375,8.915,9.13,0.725
1085,Crystal Gwinn,Bridgeport,9.5,6.461666666666667,2019,0.0,0.0,0.0,-9.5
1086,Amelia Bailey,Ithaca College,9.275,8.637500000000001,2019,9.8,9.475,9.745,0.525
1087,Jordan Streete,Bridgeport,9.225,7.002272727272727,2019,9.675,9.358,0.0,0.45
1088,Kaitlyn Lindsay,Springfield College,0.0,0.0,2019,0.0,0.0,0.0,0.0
1089,Griffin James,Alabama,9.675,7.38125,2021,0.0,0.0,0.0,-9.675
1090,Charlise Doctor,Illinois State,9.35,7.134090909090909,2019,9.6,9.239,9.47,0.25
1091,Elexis Edwards,Ohio State,9.7,7.606249999999999,2021,0.0,0.0,0.0,-9.7
1092,Natalie Yang,Pennsylvania,9.825,6.411842105263158,2019,9.875,9.694,9.85,0.05
1093,Abby Carpenter,William & Mary,9.3,6.542647058823528,2021,9.675,9.41,9.64,0.375
1094,Valerie Aubley,Cornell,9.6,7.566666666666667,2019,9.075,9.075,0.0,-0.525
1095,Nicole Nebel,Sacramento State,9.55,6.0725,2019,0.0,0.0,0.0,-9.55
1096,Jensie Givens,Alabama,9.325,5.453125,2019,8.925,8.925,0.0,-0.4
1097,Anyssa Alvarado,BYU,9.475,5.326041666666665,2021,0.0,0.0,0.0,-9.475
1098,Kaiya Lindhardt,UW-Eau Claire,7.925,5.1000000000000005,2021,0.0,0.0,0.0,-7.925
1099,Trinity Sawyer,UW-Oshkosh,9.375,6.662500000000001,2021,0.0,0.0,0.0,-9.375
1100,Norah Flatley,UCLA,9.775,6.605769230769231,2019,9.95,9.828,9.92,0.175
1101,Megan Ruzicka,North Carolina,9.45,6.4766666666666675,2019,0.0,0.0,0.0,-9.45
1102,Haley Minor,UW-Oshkosh,9.1,6.294117647058824,2019,0.0,0.0,0.0,-9.1
1103,Kaitlyn West,Winona State,9.4,6.215,2019,9.55,8.999,9.385,0.15
1104,Nicolette DiPrisco,Northern Illinois,9.55,7.069444444444445,2019,9.425,9.312,0.0,-0.125
1105,Mei Li Costa,Brown,9.475,7.345,2019,9.825,9.505,0.0,0.35
1106,Kamryn Rodriguez,Cortland State,8.7,5.855,2019,9.65,9.227,9.435,0.95
1107,Jessica Lopez,Denver,9.45,7.232608695652175,2009,9.975,9.827,9.895,0.525
1108,Donna Howell,Penn State,9.2,6.001923076923077,2021,0.0,0.0,0.0,-9.2
1109,Jacqueline Terpak,Temple,9.375,6.209615384615385,2019,9.025,9.025,0.0,-0.35
1110,Donna Webster,Cornell,9.475,5.626315789473685,2019,0.0,0.0,0.0,-9.475
1111,Mallory Mizuki,Illinois,9.7,6.705952380952382,2021,9.925,9.718,9.805,0.225
1112,Carissa Ludwig,Western Michigan,9.25,5.581818181818181,2019,0.0,0.0,0.0,-9.25
1113,Valerie Smith,Air Force,9.425,4.045454545454545,2021,9.875,9.549,9.795,0.45
1114,Megan Hawkins,UW-La Crosse,9.125,6.613461538461539,2019,9.075,8.675,0.0,-0.05
1115,Emery Summey,North Carolina,9.55,7.315909090909093,2019,9.85,9.656,9.83,0.3
