,Name,School,L10_High_AA,L10_Ave_AA,Freshman,NCAA_High_AA,NCAA_Ave_AA,AA_nqs,AA_delta
3261,Miranda Meyer,Iowa,0.0,0.0,2012,0.0,0.0,0.0,0.0
3262,Rebecca Clark,Oklahoma,0.0,0.0,2012,0.0,0.0,0.0,0.0
3263,Lindsay Ebel,Air Force,35.675,31.362499999999997,2012,0.0,0.0,0.0,-35.675
3264,Taylor Rakus,Temple,32.825,32.825,2013,0.0,0.0,0.0,-32.825
3265,Abby Clark,Springfield College,32.4,32.2,2012,38.075,36.678,37.66,5.675
3266,Tina Necas,Sacramento State,35.7,35.15833333333333,2012,0.0,0.0,0.0,-35.7
3267,Chelcie Rosborough,Southern Conn.,8.55,8.35,2012,0.0,0.0,0.0,-8.55
3268,Jaime Yamashita,UC Davis,36.75,36.75,2013,0.0,0.0,0.0,-36.75
3269,Bri Hogan,Pittsburgh,36.35,35.9375,2012,0.0,0.0,0.0,-36.35
3270,Jordan Schult,BYU,35.15,35.016666666666666,2012,0.0,0.0,0.0,-35.15
3271,Emily Heller,Maryland,34.1,34.087500000000006,2012,0.0,0.0,0.0,-34.1
3272,Lexie Priessman,LSU,38.7,35.05833333333334,2016,39.175,39.175,0.0,0.475
3273,Cassandra Quebral,UC Davis,34.0,31.025,2014,0.0,0.0,0.0,-34.0
3274,Brooke Parker,Alabama,34.675,34.675,2012,0.0,0.0,0.0,-34.675
3275,Rachel Updike,Missouri,38.075,27.8125,2012,39.525,39.191,39.31,1.45
3276,Ruby Harrold,LSU,0.0,0.0,2017,0.0,0.0,0.0,0.0
3277,Pauline Hanset,Stanford,37.875,37.00833333333333,2012,0.0,0.0,0.0,-37.875
3278,Gades Brianna,Arizona State,36.375,36.375,2012,38.975,38.975,0.0,2.6
3279,Nikki Paterson,Eastern Michigan,34.2,34.2,2013,0.0,0.0,0.0,-34.2
3280,Samantha Santos,Ball State,33.25,33.25,2014,0.0,0.0,0.0,-33.25
3281,Alexa DuCharme,Brockport,25.225,25.225,2012,0.0,0.0,0.0,-25.225
3282,Delina Phillips,UW-Whitewater,7.95,6.325,2013,0.0,0.0,0.0,-7.95
